UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_r	tib_ant_r
   1891.00000000	     37.82000000	      0.02260850	      0.09765602
   1892.00000000	     37.84000000	      0.02259293	      0.09769309
   1893.00000000	     37.86000000	      0.02274844	      0.09733118
   1894.00000000	     37.88000000	      0.02310061	      0.09657031
   1895.00000000	     37.90000000	      0.02369977	      0.09541146
   1896.00000000	     37.92000000	      0.02460628	      0.09385836
   1897.00000000	     37.94000000	      0.02586057	      0.09191991
   1898.00000000	     37.96000000	      0.02749140	      0.08961281
   1899.00000000	     37.98000000	      0.02949840	      0.08696403
   1900.00000000	     38.00000000	      0.03184890	      0.08401267
   1901.00000000	     38.02000000	      0.03448296	      0.08081078
   1902.00000000	     38.04000000	      0.03732236	      0.07742315
   1903.00000000	     38.06000000	      0.04027950	      0.07392571
   1904.00000000	     38.08000000	      0.04326411	      0.07040290
   1905.00000000	     38.10000000	      0.04618779	      0.06694388
   1906.00000000	     38.12000000	      0.04896740	      0.06363809
   1907.00000000	     38.14000000	      0.05152107	      0.06057031
   1908.00000000	     38.16000000	      0.05377226	      0.05781576
   1909.00000000	     38.18000000	      0.05569026	      0.05543604
   1910.00000000	     38.20000000	      0.05724753	      0.05347662
   1911.00000000	     38.22000000	      0.05843234	      0.05196670
   1912.00000000	     38.24000000	      0.05924403	      0.05092161
   1913.00000000	     38.26000000	      0.05968706	      0.05034727
   1914.00000000	     38.28000000	      0.05976578	      0.05024492
   1915.00000000	     38.30000000	      0.05948110	      0.05061462
   1916.00000000	     38.32000000	      0.05882992	      0.05145593
   1917.00000000	     38.34000000	      0.05780727	      0.05276550
   1918.00000000	     38.36000000	      0.05641085	      0.05453270
   1919.00000000	     38.38000000	      0.05464690	      0.05673476
   1920.00000000	     38.40000000	      0.05253566	      0.05933342
   1921.00000000	     38.42000000	      0.05011480	      0.06227390
   1922.00000000	     38.44000000	      0.04741540	      0.06548644
   1923.00000000	     38.46000000	      0.04454442	      0.06888984
   1924.00000000	     38.48000000	      0.04157561	      0.07239607
   1925.00000000	     38.50000000	      0.03859549	      0.07591525
   1926.00000000	     38.52000000	      0.03569400	      0.07936039
   1927.00000000	     38.54000000	      0.03296056	      0.08265148
   1928.00000000	     38.56000000	      0.03047845	      0.08571864
   1929.00000000	     38.58000000	      0.02831670	      0.08850418
   1930.00000000	     38.60000000	      0.02652077	      0.09096343
   1931.00000000	     38.62000000	      0.02510523	      0.09306434
   1932.00000000	     38.64000000	      0.02405270	      0.09478603
   1933.00000000	     38.66000000	      0.02332643	      0.09611654
   1934.00000000	     38.68000000	      0.02287455	      0.09705021
   1935.00000000	     38.70000000	      0.02263849	      0.09758515
   1936.00000000	     38.72000000	      0.02258123	      0.09772109
   1937.00000000	     38.74000000	      0.02269303	      0.09745804
   1938.00000000	     38.76000000	      0.02299264	      0.09679600
   1939.00000000	     38.78000000	      0.02352484	      0.09573556
   1940.00000000	     38.80000000	      0.02435081	      0.09427957
   1941.00000000	     38.82000000	      0.02551538	      0.09243539
   1942.00000000	     38.84000000	      0.02705167	      0.09021756
   1943.00000000	     38.86000000	      0.02896729	      0.08765030
   1944.00000000	     38.88000000	      0.03123734	      0.08476957
   1945.00000000	     38.90000000	      0.03380789	      0.08162420
   1946.00000000	     38.92000000	      0.03660434	      0.07827591
   1947.00000000	     38.94000000	      0.03954070	      0.07479809
   1948.00000000	     38.96000000	      0.04252688	      0.07127336
   1949.00000000	     38.98000000	      0.04547366	      0.06779013
   1950.00000000	     39.00000000	      0.04829630	      0.06443821
   1951.00000000	     39.02000000	      0.05091663	      0.06130399
   1952.00000000	     39.04000000	      0.05324404	      0.05846549
   1953.00000000	     39.06000000	      0.05524785	      0.05598801
   1954.00000000	     39.08000000	      0.05689615	      0.05392112
   1955.00000000	     39.10000000	      0.05817364	      0.05229791
   1956.00000000	     39.12000000	      0.05907747	      0.05113682
   1957.00000000	     39.14000000	      0.05961136	      0.05044560
   1958.00000000	     39.16000000	      0.05978010	      0.05022628
   1959.00000000	     39.18000000	      0.05958562	      0.05047902
   1960.00000000	     39.20000000	      0.05902571	      0.05120361
   1961.00000000	     39.22000000	      0.05809551	      0.05239778
   1962.00000000	     39.24000000	      0.05679156	      0.05405316
   1963.00000000	     39.26000000	      0.05511741	      0.05615039
   1964.00000000	     39.28000000	      0.05308943	      0.05865526
   1965.00000000	     39.30000000	      0.05074079	      0.06151700
   1966.00000000	     39.32000000	      0.04810223	      0.06466933
   1967.00000000	     39.34000000	      0.04526816	      0.06803346
   1968.00000000	     39.36000000	      0.04231573	      0.07152259
   1969.00000000	     39.38000000	      0.03933011	      0.07504686
   1970.00000000	     39.40000000	      0.03640071	      0.07851814
   1971.00000000	     39.42000000	      0.03361751	      0.08185435
   1972.00000000	     39.44000000	      0.03106597	      0.08498287
   1973.00000000	     39.46000000	      0.02881954	      0.08784286
   1974.00000000	     39.48000000	      0.02693033	      0.09038642
   1975.00000000	     39.50000000	      0.02542098	      0.09257847
   1976.00000000	     39.52000000	      0.02428166	      0.09439554
   1977.00000000	     39.54000000	      0.02347823	      0.09582370
   1978.00000000	     39.56000000	      0.02296443	      0.09685599
   1979.00000000	     39.58000000	      0.02267932	      0.09748979
   1980.00000000	     39.60000000	      0.02257977	      0.09772458
   1981.00000000	     39.62000000	      0.02264903	      0.09756041
   1982.00000000	     39.64000000	      0.02289885	      0.09699722
   1983.00000000	     39.66000000	      0.02336805	      0.09603535
   1984.00000000	     39.68000000	      0.02411607	      0.09467691
   1985.00000000	     39.70000000	      0.02519314	      0.09292789
   1986.00000000	     39.72000000	      0.02663539	      0.09080080
   1987.00000000	     39.74000000	      0.02845808	      0.08831726
   1988.00000000	     39.76000000	      0.03064433	      0.08551016
   1989.00000000	     39.78000000	      0.03314673	      0.08242510
   1990.00000000	     39.80000000	      0.03589492	      0.07912067
   1991.00000000	     39.82000000	      0.03880495	      0.07566755
   1992.00000000	     39.84000000	      0.04178720	      0.07214637
   1993.00000000	     39.86000000	      0.04475188	      0.06864446
   1994.00000000	     39.88000000	      0.04761281	      0.06525173
   1995.00000000	     39.90000000	      0.05029530	      0.06205588
   1996.00000000	     39.92000000	      0.05269586	      0.05913747
   1997.00000000	     39.94000000	      0.05478353	      0.05656528
   1998.00000000	     39.96000000	      0.05652194	      0.05439294
   1999.00000000	     39.98000000	      0.05789197	      0.05265756
   2000.00000000	     40.00000000	      0.05888819	      0.05138090
   2001.00000000	     40.02000000	      0.05951326	      0.05057292
   2002.00000000	     40.04000000	      0.05977214	      0.05023663
   2003.00000000	     40.06000000	      0.05966772	      0.05037240
   2004.00000000	     40.08000000	      0.05919875	      0.05098015
   2005.00000000	     40.10000000	      0.05836077	      0.05205842
   2006.00000000	     40.12000000	      0.05714947	      0.05360082
   2007.00000000	     40.14000000	      0.05556612	      0.05559113
   2008.00000000	     40.16000000	      0.05362341	      0.05799908
   2009.00000000	     40.18000000	      0.05135015	      0.06077801
   2010.00000000	     40.20000000	      0.04877698	      0.06386525
   2011.00000000	     40.22000000	      0.04598460	      0.06718476
   2012.00000000	     40.24000000	      0.04305380	      0.07065127
   2013.00000000	     40.26000000	      0.04006818	      0.07417518
   2014.00000000	     40.28000000	      0.03711641	      0.07766754
   2015.00000000	     40.30000000	      0.03428874	      0.08104440
   2016.00000000	     40.32000000	      0.03167234	      0.08423054
   2017.00000000	     40.34000000	      0.02934445	      0.08716204
   2018.00000000	     40.36000000	      0.02736338	      0.08978776
   2019.00000000	     40.38000000	      0.02575958	      0.09206952
   2020.00000000	     40.40000000	      0.02453114	      0.09398113
   2021.00000000	     40.42000000	      0.02364788	      0.09550654
   2022.00000000	     40.44000000	      0.02306826	      0.09663728
   2023.00000000	     40.46000000	      0.02273142	      0.09736992
   2024.00000000	     40.48000000	      0.02258854	      0.09770359
   2025.00000000	     40.50000000	      0.02261598	      0.09763827
   2026.00000000	     40.52000000	      0.02281843	      0.09717395
   2027.00000000	     40.54000000	      0.02322835	      0.09631078
   2028.00000000	     40.56000000	      0.02390130	      0.09505024
   2029.00000000	     40.58000000	      0.02489345	      0.09339713
   2030.00000000	     40.60000000	      0.02624263	      0.09136210
   2031.00000000	     40.62000000	      0.02797135	      0.08896429
   2032.00000000	     40.64000000	      0.03007084	      0.08623361
   2033.00000000	     40.66000000	      0.03250074	      0.08321247
   2034.00000000	     40.68000000	      0.03519547	      0.07995625
   2035.00000000	     40.70000000	      0.03807364	      0.07653280
   2036.00000000	     40.72000000	      0.04104643	      0.07302054
   2037.00000000	     40.74000000	      0.04402369	      0.06950550
   2038.00000000	     40.76000000	      0.04691803	      0.06607737
   2039.00000000	     40.78000000	      0.04964824	      0.06282487
   2040.00000000	     40.80000000	      0.05212839	      0.05983078
   2041.00000000	     40.82000000	      0.05429768	      0.05716717
   2042.00000000	     40.84000000	      0.05612504	      0.05489165
   2043.00000000	     40.86000000	      0.05758730	      0.05304542
   2044.00000000	     40.88000000	      0.05867611	      0.05165379
   2045.00000000	     40.90000000	      0.05939268	      0.05072921
   2046.00000000	     40.92000000	      0.05974190	      0.05027597
   2047.00000000	     40.94000000	      0.05972745	      0.05029477
   2048.00000000	     40.96000000	      0.05934914	      0.05078560
   2049.00000000	     40.98000000	      0.05860309	      0.05174761
   2050.00000000	     41.00000000	      0.05748449	      0.05317605
   2051.00000000	     41.02000000	      0.05599268	      0.05505759
   2052.00000000	     41.04000000	      0.05413701	      0.05736575
   2053.00000000	     41.06000000	      0.05194200	      0.06005800
   2054.00000000	     41.08000000	      0.04943856	      0.06307549
   2055.00000000	     41.10000000	      0.04669251	      0.06634511
   2056.00000000	     41.12000000	      0.04378848	      0.06978346
   2057.00000000	     41.14000000	      0.04080832	      0.07330155
   2058.00000000	     41.16000000	      0.03783975	      0.07680981
   2059.00000000	     41.18000000	      0.03497298	      0.08022269
   2060.00000000	     41.20000000	      0.03229651	      0.08346252
   2061.00000000	     41.22000000	      0.02989080	      0.08646239
   2062.00000000	     41.24000000	      0.02781974	      0.08916793
   2063.00000000	     41.26000000	      0.02612138	      0.09153780
