UNKNOWN
version=1
nRows=5001
nColumns=6
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   2614.00000000	     45.22600000	      0.03905941	      0.04192226	      0.07536675	      0.07198699
   2615.00000000	     45.22800000	      0.03895626	      0.04191560	      0.07548867	      0.07199485
   2616.00000000	     45.23000000	      0.03885257	      0.04190552	      0.07561125	      0.07200673
   2617.00000000	     45.23200000	      0.03874829	      0.04189242	      0.07573455	      0.07202219
   2618.00000000	     45.23400000	      0.03864342	      0.04187656	      0.07585856	      0.07204091
   2619.00000000	     45.23600000	      0.03853792	      0.04185832	      0.07598336	      0.07206244
   2620.00000000	     45.23800000	      0.03843181	      0.04183811	      0.07610888	      0.07208629
   2621.00000000	     45.24000000	      0.03832503	      0.04181645	      0.07623523	      0.07211185
   2622.00000000	     45.24200000	      0.03821752	      0.04179378	      0.07636247	      0.07213860
   2623.00000000	     45.24400000	      0.03810919	      0.04177059	      0.07649071	      0.07216598
   2624.00000000	     45.24600000	      0.03799992	      0.04174739	      0.07662010	      0.07219335
   2625.00000000	     45.24800000	      0.03788957	      0.04172473	      0.07675079	      0.07222010
   2626.00000000	     45.25000000	      0.03777800	      0.04170311	      0.07688296	      0.07224561
   2627.00000000	     45.25200000	      0.03766510	      0.04168306	      0.07701676	      0.07226927
   2628.00000000	     45.25400000	      0.03755068	      0.04166504	      0.07715238	      0.07229054
   2629.00000000	     45.25600000	      0.03743460	      0.04164949	      0.07729002	      0.07230888
   2630.00000000	     45.25800000	      0.03731670	      0.04163683	      0.07742986	      0.07232382
   2631.00000000	     45.26000000	      0.03719682	      0.04162736	      0.07757210	      0.07233500
   2632.00000000	     45.26200000	      0.03707482	      0.04162136	      0.07771692	      0.07234208
   2633.00000000	     45.26400000	      0.03695056	      0.04161902	      0.07786447	      0.07234484
   2634.00000000	     45.26600000	      0.03682392	      0.04162048	      0.07801490	      0.07234311
   2635.00000000	     45.26800000	      0.03669482	      0.04162578	      0.07816833	      0.07233686
   2636.00000000	     45.27000000	      0.03656315	      0.04163489	      0.07832489	      0.07232611
   2637.00000000	     45.27200000	      0.03642887	      0.04164773	      0.07848462	      0.07231096
   2638.00000000	     45.27400000	      0.03629195	      0.04166410	      0.07864760	      0.07229165
   2639.00000000	     45.27600000	      0.03615234	      0.04168378	      0.07881385	      0.07226842
   2640.00000000	     45.27800000	      0.03601005	      0.04170648	      0.07898340	      0.07224163
   2641.00000000	     45.28000000	      0.03586510	      0.04173182	      0.07915623	      0.07221172
   2642.00000000	     45.28200000	      0.03571752	      0.04175937	      0.07933233	      0.07217921
   2643.00000000	     45.28400000	      0.03556732	      0.04178868	      0.07951166	      0.07214463
   2644.00000000	     45.28600000	      0.03541458	      0.04181921	      0.07969418	      0.07210859
   2645.00000000	     45.28800000	      0.03525930	      0.04185041	      0.07987987	      0.07207177
   2646.00000000	     45.29000000	      0.03510153	      0.04188170	      0.08006871	      0.07203485
   2647.00000000	     45.29200000	      0.03494126	      0.04191246	      0.08026071	      0.07199855
   2648.00000000	     45.29400000	      0.03477846	      0.04194201	      0.08045593	      0.07196368
   2649.00000000	     45.29600000	      0.03461310	      0.04196962	      0.08065442	      0.07193109
   2650.00000000	     45.29800000	      0.03444508	      0.04199455	      0.08085632	      0.07190167
   2651.00000000	     45.30000000	      0.03427430	      0.04201601	      0.08106178	      0.07187634
   2652.00000000	     45.30200000	      0.03410055	      0.04203322	      0.08127107	      0.07185603
   2653.00000000	     45.30400000	      0.03392361	      0.04204533	      0.08148447	      0.07184174
   2654.00000000	     45.30600000	      0.03374322	      0.04205146	      0.08170233	      0.07183450
   2655.00000000	     45.30800000	      0.03355905	      0.04205073	      0.08192509	      0.07183536
   2656.00000000	     45.31000000	      0.03337075	      0.04204222	      0.08215321	      0.07184541
   2657.00000000	     45.31200000	      0.03317789	      0.04202499	      0.08238725	      0.07186574
   2658.00000000	     45.31400000	      0.03298002	      0.04199811	      0.08262780	      0.07189746
   2659.00000000	     45.31600000	      0.03277666	      0.04196067	      0.08287552	      0.07194165
   2660.00000000	     45.31800000	      0.03256730	      0.04191178	      0.08313108	      0.07199935
   2661.00000000	     45.32000000	      0.03235143	      0.04185057	      0.08339521	      0.07207159
   2662.00000000	     45.32200000	      0.03212855	      0.04177627	      0.08366860	      0.07215927
   2663.00000000	     45.32400000	      0.03189816	      0.04168815	      0.08395198	      0.07226326
   2664.00000000	     45.32600000	      0.03165980	      0.04158564	      0.08424603	      0.07238423
   2665.00000000	     45.32800000	      0.03141308	      0.04146826	      0.08455140	      0.07252275
   2666.00000000	     45.33000000	      0.03115764	      0.04133572	      0.08486870	      0.07267916
   2667.00000000	     45.33200000	      0.03089324	      0.04118793	      0.08519844	      0.07285356
   2668.00000000	     45.33400000	      0.03061973	      0.04102497	      0.08554103	      0.07304587
   2669.00000000	     45.33600000	      0.03033706	      0.04084719	      0.08589682	      0.07325567
   2670.00000000	     45.33800000	      0.03004536	      0.04065516	      0.08626594	      0.07348230
   2671.00000000	     45.34000000	      0.02974488	      0.04044974	      0.08664844	      0.07372477
   2672.00000000	     45.34200000	      0.02943602	      0.04023203	      0.08704418	      0.07398175
   2673.00000000	     45.34400000	      0.02911939	      0.04000342	      0.08745285	      0.07425164
   2674.00000000	     45.34600000	      0.02879574	      0.03976555	      0.08787393	      0.07453252
   2675.00000000	     45.34800000	      0.02846604	      0.03952027	      0.08830675	      0.07482222
   2676.00000000	     45.35000000	      0.02813140	      0.03926965	      0.08875041	      0.07511829
   2677.00000000	     45.35200000	      0.02779310	      0.03901597	      0.08920384	      0.07541810
   2678.00000000	     45.35400000	      0.02745258	      0.03876161	      0.08966577	      0.07571879
   2679.00000000	     45.35600000	      0.02711143	      0.03850911	      0.09013472	      0.07601744
   2680.00000000	     45.35800000	      0.02677135	      0.03826099	      0.09060907	      0.07631102
   2681.00000000	     45.36000000	      0.02643411	      0.03801980	      0.09108703	      0.07659655
   2682.00000000	     45.36200000	      0.02610154	      0.03778797	      0.09156665	      0.07687116
   2683.00000000	     45.36400000	      0.02577559	      0.03756773	      0.09204574	      0.07713216
   2684.00000000	     45.36600000	      0.02545812	      0.03736122	      0.09252206	      0.07737705
   2685.00000000	     45.36800000	      0.02515092	      0.03717038	      0.09299331	      0.07760348
   2686.00000000	     45.37000000	      0.02485570	      0.03699693	      0.09345708	      0.07780940
   2687.00000000	     45.37200000	      0.02457398	      0.03684231	      0.09391103	      0.07799305
   2688.00000000	     45.37400000	      0.02430711	      0.03670774	      0.09435275	      0.07815297
   2689.00000000	     45.37600000	      0.02405628	      0.03659415	      0.09477984	      0.07828802
   2690.00000000	     45.37800000	      0.02382252	      0.03650219	      0.09518993	      0.07839739
   2691.00000000	     45.38000000	      0.02360772	      0.03643228	      0.09558072	      0.07848057
   2692.00000000	     45.38200000	      0.02341218	      0.03638451	      0.09595002	      0.07853742
   2693.00000000	     45.38400000	      0.02323586	      0.03635875	      0.09629576	      0.07856807
   2694.00000000	     45.38600000	      0.02307851	      0.03635463	      0.09661600	      0.07857298
   2695.00000000	     45.38800000	      0.02293970	      0.03637152	      0.09690897	      0.07855287
   2696.00000000	     45.39000000	      0.02281883	      0.03640863	      0.09717308	      0.07850871
   2697.00000000	     45.39200000	      0.02271522	      0.03646494	      0.09740697	      0.07844171
   2698.00000000	     45.39400000	      0.02262816	      0.03653926	      0.09760947	      0.07835330
   2699.00000000	     45.39600000	      0.02255689	      0.03663029	      0.09777971	      0.07824505
   2700.00000000	     45.39800000	      0.02250066	      0.03673665	      0.09791705	      0.07811861
   2701.00000000	     45.40000000	      0.02245883	      0.03685687	      0.09801745	      0.07797575
   2702.00000000	     45.40200000	      0.02243080	      0.03698940	      0.09808771	      0.07781834
   2703.00000000	     45.40400000	      0.02241610	      0.03713280	      0.09812489	      0.07764809
   2704.00000000	     45.40600000	      0.02241431	      0.03728550	      0.09812942	      0.07746687
   2705.00000000	     45.40800000	      0.02242515	      0.03744610	      0.09810199	      0.07727638
   2706.00000000	     45.41000000	      0.02244835	      0.03761316	      0.09804362	      0.07707831
   2707.00000000	     45.41200000	      0.02248383	      0.03778536	      0.09795872	      0.07687425
   2708.00000000	     45.41400000	      0.02253147	      0.03796141	      0.09784145	      0.07666571
   2709.00000000	     45.41600000	      0.02259120	      0.03814013	      0.09769723	      0.07645408
   2710.00000000	     45.41800000	      0.02266297	      0.03832046	      0.09752783	      0.07624064
   2711.00000000	     45.42000000	      0.02274669	      0.03850139	      0.09733516	      0.07602657
   2712.00000000	     45.42200000	      0.02284224	      0.03868205	      0.09712120	      0.07581288
   2713.00000000	     45.42400000	      0.02294945	      0.03886165	      0.09688803	      0.07560052
   2714.00000000	     45.42600000	      0.02306804	      0.03903953	      0.09663774	      0.07539024
   2715.00000000	     45.42800000	      0.02319767	      0.03921515	      0.09637242	      0.07518270
   2716.00000000	     45.43000000	      0.02333790	      0.03938803	      0.09609411	      0.07497843
   2717.00000000	     45.43200000	      0.02348821	      0.03955782	      0.09580476	      0.07477786
   2718.00000000	     45.43400000	      0.02364805	      0.03972423	      0.09550621	      0.07458132
   2719.00000000	     45.43600000	      0.02381682	      0.03988703	      0.09520012	      0.07438907
   2720.00000000	     45.43800000	      0.02399392	      0.04004610	      0.09488801	      0.07420125
   2721.00000000	     45.44000000	      0.02417794	      0.04020132	      0.09457115	      0.07401800
   2722.00000000	     45.44200000	      0.02436815	      0.04035266	      0.09425062	      0.07383936
   2723.00000000	     45.44400000	      0.02456398	      0.04050009	      0.09392736	      0.07366534
   2724.00000000	     45.44600000	      0.02476493	      0.04064361	      0.09360205	      0.07349593
   2725.00000000	     45.44800000	      0.02497063	      0.04078326	      0.09327517	      0.07333112
   2726.00000000	     45.45000000	      0.02518077	      0.04091909	      0.09294703	      0.07317082
   2727.00000000	     45.45200000	      0.02539514	      0.04105116	      0.09261780	      0.07301496
