UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	lat_gas_l	lat_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
    749.00000000	      7.49000000	      0.02445875	      0.05426450	      0.03106142	      0.04622921	      0.08498853	      0.06689476
    750.00000000	      7.50000000	      0.02540261	      0.05458537	      0.03221096	      0.04635878	      0.08356743	      0.06674109
    751.00000000	      7.51000000	      0.02566558	      0.05508605	      0.03265556	      0.04659432	      0.08302328	      0.06646165
    752.00000000	      7.52000000	      0.02581050	      0.05546242	      0.03292838	      0.04670763	      0.08269066	      0.06632716
    753.00000000	      7.53000000	      0.02613478	      0.05535797	      0.03333513	      0.04643283	      0.08219640	      0.06665325
    754.00000000	      7.54000000	      0.02675257	      0.05548951	      0.03396842	      0.04640180	      0.08143039	      0.06669006
    755.00000000	      7.55000000	      0.02802768	      0.05584939	      0.03513710	      0.04656726	      0.08002612	      0.06649375
    756.00000000	      7.56000000	      0.02966024	      0.05633182	      0.03659398	      0.04680711	      0.07828823	      0.06620907
    757.00000000	      7.57000000	      0.03117681	      0.05687670	      0.03788946	      0.04702956	      0.07675092	      0.06594492
    758.00000000	      7.58000000	      0.03240790	      0.05720275	      0.03889149	      0.04702077	      0.07556523	      0.06595536
    759.00000000	      7.59000000	      0.03310084	      0.05744976	      0.03938422	      0.04703072	      0.07498294	      0.06594354
    760.00000000	      7.60000000	      0.03334325	      0.05779084	      0.03942812	      0.04722421	      0.07493107	      0.06571367
    761.00000000	      7.61000000	      0.03351410	      0.05822212	      0.03934538	      0.04752093	      0.07502882	      0.06536099
    762.00000000	      7.62000000	      0.03426178	      0.05839082	      0.03969814	      0.04748112	      0.07461213	      0.06540831
    763.00000000	      7.63000000	      0.03548855	      0.05870269	      0.04042073	      0.04752503	      0.07375900	      0.06535610
    764.00000000	      7.64000000	      0.03704799	      0.05907100	      0.04136323	      0.04762591	      0.07264669	      0.06523614
    765.00000000	      7.65000000	      0.03841790	      0.05932446	      0.04205868	      0.04766520	      0.07182598	      0.06518941
    766.00000000	      7.66000000	      0.03927252	      0.05960526	      0.04221166	      0.04777428	      0.07164543	      0.06505965
    767.00000000	      7.67000000	      0.03976382	      0.05994031	      0.04195119	      0.04795196	      0.07195284	      0.06484822
    768.00000000	      7.68000000	      0.04032949	      0.06028233	      0.04168455	      0.04820086	      0.07226751	      0.06455189
    769.00000000	      7.69000000	      0.04103055	      0.06044272	      0.04147379	      0.04833386	      0.07251622	      0.06439346
    770.00000000	      7.70000000	      0.04201178	      0.06059163	      0.04141203	      0.04843053	      0.07258910	      0.06427828
    771.00000000	      7.71000000	      0.04295930	      0.06095697	      0.04123904	      0.04874760	      0.07279324	      0.06390030
    772.00000000	      7.72000000	      0.04388968	      0.06138606	      0.04097526	      0.04916436	      0.07310453	      0.06340300
    773.00000000	      7.73000000	      0.04467083	      0.06171124	      0.04054689	      0.04948865	      0.07361010	      0.06301563
    774.00000000	      7.74000000	      0.04541689	      0.06195166	      0.04008752	      0.04969259	      0.07415235	      0.06277186
    775.00000000	      7.75000000	      0.04608266	      0.06221167	      0.03954037	      0.04988715	      0.07479848	      0.06253914
    776.00000000	      7.76000000	      0.04653068	      0.06256149	      0.03881028	      0.05016321	      0.07566125	      0.06221545
    777.00000000	      7.77000000	      0.04700769	      0.06289822	      0.03819533	      0.05047120	      0.07638874	      0.06184324
    778.00000000	      7.78000000	      0.04769799	      0.06305610	      0.03794000	      0.05074178	      0.07669106	      0.06151580
    779.00000000	      7.79000000	      0.04826143	      0.06323053	      0.03779458	      0.05112406	      0.07686332	      0.06105246
    780.00000000	      7.80000000	      0.04878190	      0.06321285	      0.03782200	      0.05136062	      0.07683083	      0.06076529
    781.00000000	      7.81000000	      0.04887389	      0.06309657	      0.03766252	      0.05148324	      0.07701982	      0.06061630
    782.00000000	      7.82000000	      0.04878504	      0.06314489	      0.03746101	      0.05172218	      0.07725870	      0.06032569
    783.00000000	      7.83000000	      0.04899753	      0.06325029	      0.03758945	      0.05203937	      0.07710642	      0.05993933
    784.00000000	      7.84000000	      0.04950146	      0.06311074	      0.03805439	      0.05218238	      0.07655560	      0.05976492
    785.00000000	      7.85000000	      0.04992678	      0.06281041	      0.03856389	      0.05223378	      0.07595263	      0.05970219
    786.00000000	      7.86000000	      0.04980826	      0.06248665	      0.03874489	      0.05232999	      0.07573856	      0.05958473
    787.00000000	      7.87000000	      0.04925369	      0.06208953	      0.03873168	      0.05240519	      0.07575419	      0.05949289
    788.00000000	      7.88000000	      0.04790061	      0.06158049	      0.03816004	      0.05237631	      0.07643051	      0.05952817
    789.00000000	      7.89000000	      0.04584074	      0.06099203	      0.03683054	      0.05224248	      0.07800703	      0.05969157
    790.00000000	      7.90000000	      0.04449850	      0.06035692	      0.03574276	      0.05204601	      0.07930219	      0.05993123
    791.00000000	      7.91000000	      0.04410692	      0.05940277	      0.03526168	      0.05162702	      0.07987703	      0.06044147
    792.00000000	      7.92000000	      0.04350035	      0.05836442	      0.03491777	      0.05119888	      0.08028887	      0.06096167
    793.00000000	      7.93000000	      0.04260694	      0.05709381	      0.03476759	      0.05064158	      0.08046897	      0.06163710
    794.00000000	      7.94000000	      0.04239755	      0.05540061	      0.03530272	      0.04975564	      0.07982793	      0.06269645
    795.00000000	      7.95000000	      0.04305049	      0.05356307	      0.03637614	      0.04874316	      0.07854738	      0.06390560
    796.00000000	      7.96000000	      0.04338324	      0.05142244	      0.03687435	      0.04742162	      0.07795498	      0.06547906
    797.00000000	      7.97000000	      0.04394119	      0.04886776	      0.03739619	      0.04572720	      0.07733557	      0.06748981
    798.00000000	      7.98000000	      0.04438238	      0.04592080	      0.03775630	      0.04366869	      0.07690868	      0.06992500
    799.00000000	      7.99000000	      0.04475578	      0.04263200	      0.03799158	      0.04127031	      0.07662997	      0.07275635
    800.00000000	      8.00000000	      0.04518990	      0.03885826	      0.03820729	      0.03845441	      0.07637458	      0.07608214
    801.00000000	      8.01000000	      0.04576689	      0.03525794	      0.03857253	      0.03591669	      0.07594241	      0.07909471
    802.00000000	      8.02000000	      0.04635331	      0.03298736	      0.03899166	      0.03468868	      0.07544682	      0.08056367
    803.00000000	      8.03000000	      0.04676356	      0.03248116	      0.03923801	      0.03501955	      0.07515568	      0.08016690
    804.00000000	      8.04000000	      0.04722162	      0.03322474	      0.03950327	      0.03643958	      0.07484230	      0.07847188
    805.00000000	      8.05000000	      0.04813610	      0.03434864	      0.04017452	      0.03814091	      0.07404964	      0.07645315
    806.00000000	      8.06000000	      0.04845590	      0.03491880	      0.04028820	      0.03921973	      0.07391544	      0.07517728
    807.00000000	      8.07000000	      0.04844863	      0.03507787	      0.04008295	      0.03974161	      0.07415775	      0.07456079
    808.00000000	      8.08000000	      0.04866671	      0.03517703	      0.04006842	      0.04002734	      0.07417490	      0.07422341
    809.00000000	      8.09000000	      0.04924828	      0.03562688	      0.04030019	      0.04065336	      0.07390129	      0.07348443
    810.00000000	      8.10000000	      0.04979063	      0.03645753	      0.04047604	      0.04168167	      0.07369372	      0.07227091
    811.00000000	      8.11000000	      0.05036844	      0.03724850	      0.04080393	      0.04251625	      0.07330672	      0.07128591
    812.00000000	      8.12000000	      0.05084059	      0.03799169	      0.04112277	      0.04316484	      0.07293046	      0.07052015
    813.00000000	      8.13000000	      0.05102322	      0.03865026	      0.04115218	      0.04369952	      0.07289574	      0.06988857
    814.00000000	      8.14000000	      0.05113900	      0.03930557	      0.04104896	      0.04420497	      0.07301756	      0.06929122
    815.00000000	      8.15000000	      0.05128475	      0.04002094	      0.04093665	      0.04468660	      0.07315010	      0.06872167
    816.00000000	      8.16000000	      0.05163024	      0.04062724	      0.04100145	      0.04501052	      0.07307363	      0.06833843
    817.00000000	      8.17000000	      0.05218415	      0.04138323	      0.04130246	      0.04546746	      0.07271840	      0.06779747
    818.00000000	      8.18000000	      0.05276097	      0.04243433	      0.04177415	      0.04618682	      0.07216178	      0.06694503
    819.00000000	      8.19000000	      0.05327500	      0.04357321	      0.04223440	      0.04691290	      0.07161859	      0.06608346
    820.00000000	      8.20000000	      0.05408857	      0.04463027	      0.04282610	      0.04749604	      0.07092012	      0.06539057
    821.00000000	      8.21000000	      0.05480190	      0.04555200	      0.04324620	      0.04791107	      0.07042406	      0.06489689
    822.00000000	      8.22000000	      0.05506772	      0.04645319	      0.04339019	      0.04825645	      0.07025399	      0.06448568
    823.00000000	      8.23000000	      0.05509563	      0.04754129	      0.04347389	      0.04870104	      0.07015512	      0.06395583
    824.00000000	      8.24000000	      0.05514236	      0.04850737	      0.04356763	      0.04893565	      0.07004439	      0.06367597
    825.00000000	      8.25000000	      0.05537028	      0.04910513	      0.04379192	      0.04876784	      0.06977940	      0.06387616
    826.00000000	      8.26000000	      0.05573145	      0.04976863	      0.04412690	      0.04866445	      0.06938350	      0.06399945
    827.00000000	      8.27000000	      0.05660714	      0.05061457	      0.04490720	      0.04871493	      0.06846069	      0.06393926
    828.00000000	      8.28000000	      0.05732836	      0.05122845	      0.04557395	      0.04846106	      0.06767135	      0.06424190
    829.00000000	      8.29000000	      0.05798274	      0.05174164	      0.04621762	      0.04807285	      0.06690850	      0.06470431
