UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	med_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
     85.00000000	      0.85000000	      0.07819928	      0.09070418	      0.03782336	      0.05192297	      0.07682923	      0.06008120
     86.00000000	      0.86000000	      0.07821505	      0.09067606	      0.03787744	      0.05211721	      0.07676515	      0.05984442
     87.00000000	      0.87000000	      0.07808168	      0.09062099	      0.03790458	      0.05232439	      0.07673301	      0.05959157
     88.00000000	      0.88000000	      0.07779396	      0.09052610	      0.03788046	      0.05253326	      0.07676157	      0.05933636
     89.00000000	      0.89000000	      0.07735495	      0.09037077	      0.03778744	      0.05272434	      0.07687178	      0.05910262
     90.00000000	      0.90000000	      0.07677802	      0.09012698	      0.03761751	      0.05286997	      0.07707316	      0.05892429
     91.00000000	      0.91000000	      0.07608765	      0.08974779	      0.03737420	      0.05293546	      0.07736165	      0.05884404
     92.00000000	      0.92000000	      0.07531891	      0.08921330	      0.03707270	      0.05288124	      0.07771944	      0.05891048
     93.00000000	      0.93000000	      0.07451629	      0.08847289	      0.03673828	      0.05266604	      0.07811667	      0.05917396
     94.00000000	      0.94000000	      0.07372910	      0.08748833	      0.03640326	      0.05225099	      0.07851510	      0.05968119
     95.00000000	      0.95000000	      0.07300684	      0.08622906	      0.03610279	      0.05160438	      0.07887288	      0.06046901
     96.00000000	      0.96000000	      0.07239471	      0.08467742	      0.03587052	      0.05070700	      0.07914977	      0.06155791
     97.00000000	      0.97000000	      0.07192954	      0.08283387	      0.03573455	      0.04954707	      0.07931199	      0.06294582
     98.00000000	      0.98000000	      0.07163661	      0.08072157	      0.03571445	      0.04815748	      0.07933599	      0.06460354
     99.00000000	      0.99000000	      0.07152785	      0.07838931	      0.03581948	      0.04658470	      0.07921066	      0.06647305
    100.00000000	      1.00000000	      0.07160143	      0.07591159	      0.03604817	      0.04489946	      0.07893797	      0.06846985
    101.00000000	      1.01000000	      0.07184275	      0.07338443	      0.03638912	      0.04319071	      0.07853193	      0.07048959
    102.00000000	      1.02000000	      0.07222669	      0.07091692	      0.03682267	      0.04155674	      0.07801638	      0.07241834
    103.00000000	      1.03000000	      0.07272081	      0.06862190	      0.03732349	      0.04009407	      0.07742180	      0.07414462
    104.00000000	      1.04000000	      0.07328902	      0.06630762	      0.03786343	      0.03888661	      0.07678175	      0.07557101
    105.00000000	      1.05000000	      0.07389537	      0.06464287	      0.03841457	      0.03799708	      0.07612928	      0.07662346
    106.00000000	      1.06000000	      0.07450745	      0.06337555	      0.03895191	      0.03746225	      0.07549381	      0.07725723
    107.00000000	      1.07000000	      0.07509901	      0.06253318	      0.03945544	      0.03729191	      0.07489880	      0.07745927
    108.00000000	      1.08000000	      0.07565163	      0.06211320	      0.03991137	      0.03747048	      0.07436033	      0.07724747
    109.00000000	      1.09000000	      0.07615529	      0.06208578	      0.04031254	      0.03796006	      0.07388671	      0.07666730
    110.00000000	      1.10000000	      0.07660801	      0.06239864	      0.04065795	      0.03870447	      0.07347902	      0.07578637
    111.00000000	      1.11000000	      0.07701461	      0.06298365	      0.04095181	      0.03963459	      0.07313221	      0.07468719
    112.00000000	      1.12000000	      0.07738494	      0.06376445	      0.04120214	      0.04067509	      0.07283679	      0.07345879
    113.00000000	      1.13000000	      0.07773182	      0.06466593	      0.04141928	      0.04175199	      0.07258055	      0.07218792
    114.00000000	      1.14000000	      0.07806896	      0.06562167	      0.04161450	      0.04279985	      0.07235018	      0.07095111
    115.00000000	      1.15000000	      0.07840907	      0.06657897	      0.04179883	      0.04376734	      0.07213264	      0.06980844
    116.00000000	      1.16000000	      0.07876239	      0.06750151	      0.04198223	      0.04462037	      0.07191621	      0.06880001
    117.00000000	      1.17000000	      0.07913569	      0.06836936	      0.04217305	      0.04534271	      0.07169100	      0.06794520
    118.00000000	      1.18000000	      0.07953185	      0.06917721	      0.04237783	      0.04593417	      0.07144930	      0.06724454
    119.00000000	      1.19000000	      0.07994998	      0.06993116	      0.04260126	      0.04640728	      0.07118556	      0.06668356
    120.00000000	      1.20000000	      0.08038609	      0.07064505	      0.04284632	      0.04678297	      0.07089624	      0.06623773
    121.00000000	      1.21000000	      0.08083412	      0.07133661	      0.04311451	      0.04708600	      0.07057958	      0.06587787
    122.00000000	      1.22000000	      0.08128709	      0.07202405	      0.04340599	      0.04734077	      0.07023532	      0.06557515
    123.00000000	      1.23000000	      0.08173844	      0.07272260	      0.04371986	      0.04756788	      0.06986453	      0.06530516
    124.00000000	      1.24000000	      0.08218296	      0.07344239	      0.04405431	      0.04778173	      0.06946931	      0.06505079
    125.00000000	      1.25000000	      0.08261754	      0.07418775	      0.04440678	      0.04798943	      0.06905261	      0.06480362
    126.00000000	      1.26000000	      0.08304131	      0.07495703	      0.04477412	      0.04819077	      0.06861814	      0.06456390
    127.00000000	      1.27000000	      0.08345540	      0.07574335	      0.04515271	      0.04837938	      0.06817013	      0.06433924
    128.00000000	      1.28000000	      0.08386219	      0.07653584	      0.04553849	      0.04854458	      0.06771335	      0.06414236
    129.00000000	      1.29000000	      0.08426435	      0.07762123	      0.04592700	      0.04867382	      0.06725304	      0.06398829
    130.00000000	      1.30000000	      0.08466381	      0.07841302	      0.04631343	      0.04875507	      0.06679488	      0.06389139
    131.00000000	      1.31000000	      0.08506078	      0.07919855	      0.04669259	      0.04877915	      0.06634501	      0.06386267
    132.00000000	      1.32000000	      0.08545317	      0.07997133	      0.04705900	      0.04874142	      0.06590995	      0.06390767
    133.00000000	      1.33000000	      0.08583639	      0.08073230	      0.04740693	      0.04864280	      0.06549652	      0.06402526
    134.00000000	      1.34000000	      0.08620359	      0.08148545	      0.04773069	      0.04849007	      0.06511151	      0.06420732
    135.00000000	      1.35000000	      0.08654639	      0.08223526	      0.04802494	      0.04829523	      0.06476135	      0.06443948
    136.00000000	      1.36000000	      0.08685586	      0.08298395	      0.04828512	      0.04807424	      0.06445152	      0.06470266
    137.00000000	      1.37000000	      0.08712374	      0.08372914	      0.04850805	      0.04784511	      0.06418589	      0.06497538
    138.00000000	      1.38000000	      0.08734373	      0.08446333	      0.04869250	      0.04762569	      0.06396601	      0.06523641
    139.00000000	      1.39000000	      0.08751258	      0.08517273	      0.04883974	      0.04743135	      0.06379040	      0.06546748
    140.00000000	      1.40000000	      0.08763090	      0.08583056	      0.04895402	      0.04727289	      0.06365405	      0.06565582
    141.00000000	      1.41000000	      0.08770354	      0.08641283	      0.04904273	      0.04715495	      0.06354818	      0.06579596
    142.00000000	      1.42000000	      0.08773933	      0.08689951	      0.04911622	      0.04707519	      0.06346046	      0.06589072
    143.00000000	      1.43000000	      0.08775011	      0.08727209	      0.04918708	      0.04702441	      0.06337586	      0.06595104
    144.00000000	      1.44000000	      0.08774901	      0.08751229	      0.04926887	      0.04698761	      0.06327820	      0.06599474
    145.00000000	      1.45000000	      0.08774807	      0.08760317	      0.04937423	      0.04694595	      0.06315235	      0.06604421
    146.00000000	      1.46000000	      0.08775528	      0.08753058	      0.04951257	      0.04687935	      0.06298704	      0.06612330
    147.00000000	      1.47000000	      0.08777150	      0.08728587	      0.04968743	      0.04676935	      0.06277802	      0.06625390
    148.00000000	      1.48000000	      0.08778757	      0.08686854	      0.04989390	      0.04660198	      0.06253107	      0.06645255
    149.00000000	      1.49000000	      0.08778211	      0.08628832	      0.05012252	      0.04637007	      0.06226458	      0.06672769
    150.00000000	      1.50000000	      0.08772058	      0.08556665	      0.05033234	      0.04607477	      0.06201112	      0.06707788
    151.00000000	      1.51000000	      0.08755595	      0.08473590	      0.05049251	      0.04572595	      0.06181747	      0.06749128
    152.00000000	      1.52000000	      0.08723086	      0.08383775	      0.05055414	      0.04534145	      0.06174291	      0.06794669
    153.00000000	      1.53000000	      0.08668017	      0.08292004	      0.05046099	      0.04494521	      0.06185559	      0.06841571
    154.00000000	      1.54000000	      0.08583722	      0.08203264	      0.05015365	      0.04456453	      0.06222698	      0.06886606
    155.00000000	      1.55000000	      0.08463988	      0.08122293	      0.04956460	      0.04422687	      0.06292486	      0.06926532
    156.00000000	      1.56000000	      0.08303742	      0.08053159	      0.04865989	      0.04395672	      0.06400489	      0.06958464
    157.00000000	      1.57000000	      0.08099802	      0.07998923	      0.04740256	      0.04377292	      0.06550170	      0.06980184
    158.00000000	      1.58000000	      0.07851654	      0.07961434	      0.04578602	      0.04368691	      0.06742011	      0.06990347
    159.00000000	      1.59000000	      0.07562113	      0.07941242	      0.04383509	      0.04370191	      0.06972838	      0.06988575
    160.00000000	      1.60000000	      0.07237787	      0.07937767	      0.04161011	      0.04381320	      0.07235536	      0.06975425
    161.00000000	      1.61000000	      0.06889085	      0.07949457	      0.03920619	      0.04400919	      0.07519328	      0.06952263
    162.00000000	      1.62000000	      0.06529610	      0.07974011	      0.03674650	      0.04427322	      0.07810690	      0.06921053
    163.00000000	      1.63000000	      0.06175260	      0.08008662	      0.03436924	      0.04458557	      0.08094754	      0.06884118
    164.00000000	      1.64000000	      0.05812249	      0.08050459	      0.03220934	      0.04492561	      0.08356942	      0.06843890
    165.00000000	      1.65000000	      0.05513232	      0.08096525	      0.03037832	      0.04527383	      0.08584478	      0.06802675
    166.00000000	      1.66000000	      0.05259917	      0.08144274	      0.02894848	      0.04561332	      0.08767477	      0.06762472
    167.00000000	      1.67000000	      0.05060373	      0.08191567	      0.02794851	      0.04593094	      0.08899489	      0.06724837
    168.00000000	      1.68000000	      0.04918548	      0.08236806	      0.02737241	      0.04621789	      0.08977539	      0.06690819
    169.00000000	      1.69000000	      0.04834720	      0.08278959	      0.02719550	      0.04646972	      0.09001855	      0.06660948
    170.00000000	      1.70000000	      0.04806096	      0.08317542	      0.02738745	      0.04668602	      0.08975479	      0.06635282
    171.00000000	      1.71000000	      0.04827460	      0.08352551	      0.02791585	      0.04686967	      0.08903871	      0.06613480
    172.00000000	      1.72000000	      0.04891753	      0.08384347	      0.02874139	      0.04702598	      0.08794501	      0.06594917
    173.00000000	      1.73000000	      0.04990452	      0.08413546	      0.02981128	      0.04716167	      0.08656370	      0.06578798
    174.00000000	      1.74000000	      0.05114080	      0.08440908	      0.03105733	      0.04728394	      0.08499364	      0.06564270
    175.00000000	      1.75000000	      0.05252948	      0.08467224	      0.03240075	      0.04739962	      0.08333481	      0.06550520
    176.00000000	      1.76000000	      0.05398018	      0.08493234	      0.03376174	      0.04751458	      0.08167995	      0.06536853
    177.00000000	      1.77000000	      0.05541708	      0.08519553	      0.03506944	      0.04763334	      0.08010713	      0.06522731
    178.00000000	      1.78000000	      0.05678439	      0.08546632	      0.03626928	      0.04775889	      0.07867458	      0.06507797
    179.00000000	      1.79000000	      0.05804846	      0.08574738	      0.03732631	      0.04789277	      0.07741846	      0.06491866
    180.00000000	      1.80000000	      0.05919660	      0.08603957	      0.03822481	      0.04803529	      0.07635385	      0.06474903
    181.00000000	      1.81000000	      0.06023366	      0.08634209	      0.03896515	      0.04818574	      0.07547817	      0.06456989
    182.00000000	      1.82000000	      0.06117709	      0.08665280	      0.03955914	      0.04834280	      0.07477630	      0.06438281
    183.00000000	      1.83000000	      0.06205180	      0.08696860	      0.04002500	      0.04850479	      0.07422617	      0.06418978
    184.00000000	      1.84000000	      0.06288537	      0.08728587	      0.04038271	      0.04866993	      0.07380388	      0.06399291
    185.00000000	      1.85000000	      0.06370406	      0.08760083	      0.04065053	      0.04883653	      0.07348777	      0.06379422
    186.00000000	      1.86000000	      0.06453003	      0.08790993	      0.04084277	      0.04900306	      0.07326088	      0.06359553
    187.00000000	      1.87000000	      0.06537964	      0.08821003	      0.04096901	      0.04916816	      0.07311191	      0.06339846
    188.00000000	      1.88000000	      0.06626012	      0.08849848	      0.04103443	      0.04933053	      0.07303470	      0.06320454
    189.00000000	      1.89000000	      0.06716855	      0.08877305	      0.04104121	      0.04948889	      0.07302670	      0.06301534
    190.00000000	      1.90000000	      0.06809377	      0.08903181	      0.04099031	      0.04964181	      0.07308676	      0.06283257
    191.00000000	      1.91000000	      0.06932190	      0.08927292	      0.04088349	      0.04978768	      0.07321283	      0.06265813
    192.00000000	      1.92000000	      0.07028847	      0.08949454	      0.04072508	      0.04992483	      0.07339979	      0.06249406
    193.00000000	      1.93000000	      0.07128705	      0.08969481	      0.04052322	      0.05005818	      0.07363803	      0.06234225
    194.00000000	      1.94000000	      0.07232051	      0.08987196	      0.04029036	      0.05017260	      0.07391290	      0.06220410
    195.00000000	      1.95000000	      0.07338774	      0.09003482	      0.04004272	      0.05027538	      0.07420524	      0.06207995
    196.00000000	      1.96000000	      0.07447449	      0.09016150	      0.03979897	      0.05036757	      0.07449306	      0.06196854
    197.00000000	      1.97000000	      0.07555459	      0.09026395	      0.03957795	      0.05045197	      0.07475409	      0.06186650
    198.00000000	      1.98000000	      0.07658450	      0.09034427	      0.03939606	      0.05053336	      0.07496894	      0.06176806
    199.00000000	      1.99000000	      0.07751101	      0.09040607	      0.03926453	      0.05061840	      0.07512434	      0.06166517
    200.00000000	      2.00000000	      0.07830584	      0.09045408	      0.03918710	      0.05071518	      0.07521584	      0.06154801
    201.00000000	      2.01000000	      0.07895526	      0.09049336	      0.03915864	      0.05083224	      0.07524947	      0.06140624
    202.00000000	      2.02000000	      0.07945018	      0.09052789	      0.03916501	      0.05097713	      0.07524194	      0.06123065
    203.00000000	      2.03000000	      0.07977563	      0.09055884	      0.03918438	      0.05115453	      0.07521906	      0.06101549
    204.00000000	      2.04000000	      0.07991411	      0.09058254	      0.03918994	      0.05136428	      0.07521248	      0.06076085
    205.00000000	      2.05000000	      0.07985073	      0.09058864	      0.03915385	      0.05159937	      0.07525513	      0.06047510
    206.00000000	      2.06000000	      0.07957785	      0.09055870	      0.03905162	      0.05184452	      0.07537595	      0.06017675
    207.00000000	      2.07000000	      0.07909876	      0.09046574	      0.03886651	      0.05207542	      0.07559477	      0.05989538
    208.00000000	      2.08000000	      0.07843001	      0.09027482	      0.03859294	      0.05225914	      0.07591827	      0.05967123
    209.00000000	      2.09000000	      0.07760228	      0.08993417	      0.03823846	      0.05235569	      0.07633769	      0.05955335
    210.00000000	      2.10000000	      0.07665942	      0.08941765	      0.03782358	      0.05232071	      0.07682896	      0.05959607
    211.00000000	      2.11000000	      0.07565583	      0.08867232	      0.03737973	      0.05210927	      0.07735510	      0.05985410
    212.00000000	      2.12000000	      0.07465369	      0.08765684	      0.03694532	      0.05168036	      0.07787068	      0.06037659
    213.00000000	      2.13000000	      0.07371635	      0.08634007	      0.03656084	      0.05100212	      0.07832764	      0.06120035
    214.00000000	      2.14000000	      0.07290205	      0.08470603	      0.03626370	      0.05005749	      0.07868123	      0.06234309
    215.00000000	      2.15000000	      0.07225860	      0.08275949	      0.03608385	      0.04883398	      0.07889544	      0.06379727
    216.00000000	      2.16000000	      0.07181925	      0.08053070	      0.03604067	      0.04738216	      0.07894691	      0.06552596
    217.00000000	      2.17000000	      0.07160030	      0.07807783	      0.03614129	      0.04575063	      0.07882701	      0.06746204
    218.00000000	      2.18000000	      0.07160061	      0.07548584	      0.03638064	      0.04401838	      0.07854201	      0.06951177
    219.00000000	      2.19000000	      0.07180304	      0.07286115	      0.03674260	      0.04228166	      0.07811154	      0.07156282
    220.00000000	      2.20000000	      0.07217740	      0.07032173	      0.03720232	      0.04064393	      0.07756558	      0.07349556
    221.00000000	      2.21000000	      0.07268459	      0.06798482	      0.03772931	      0.03920409	      0.07694066	      0.07519577
    222.00000000	      2.22000000	      0.07328132	      0.06595773	      0.03829095	      0.03804549	      0.07627557	      0.07656614
    223.00000000	      2.23000000	      0.07392482	      0.06402499	      0.03885595	      0.03722800	      0.07560726	      0.07753510
    224.00000000	      2.24000000	      0.07457673	      0.06281713	      0.03939738	      0.03678426	      0.07496739	      0.07806203
    225.00000000	      2.25000000	      0.07520619	      0.06205745	      0.03989484	      0.03671963	      0.07437985	      0.07813884
    226.00000000	      2.26000000	      0.07579166	      0.06173883	      0.04033559	      0.03701432	      0.07385950	      0.07778875
    227.00000000	      2.27000000	      0.07632152	      0.06182617	      0.04071462	      0.03762640	      0.07341213	      0.07706262
    228.00000000	      2.28000000	      0.07679352	      0.06226155	      0.04103372	      0.03849570	      0.07303554	      0.07603330
    229.00000000	      2.29000000	      0.07721309	      0.06297103	      0.04129997	      0.03954900	      0.07272134	      0.07478828
    230.00000000	      2.30000000	      0.07759116	      0.06387264	      0.04152385	      0.04070700	      0.07245714	      0.07342113
    231.00000000	      2.31000000	      0.07794163	      0.06488624	      0.04171736	      0.04189219	      0.07222879	      0.07202248
    232.00000000	      2.32000000	      0.07827895	      0.06594142	      0.04189237	      0.04303631	      0.07202225	      0.07067192
    233.00000000	      2.33000000	      0.07861606	      0.06698276	      0.04205948	      0.04408608	      0.07182503	      0.06943175
    234.00000000	      2.34000000	      0.07896290	      0.06797232	      0.04222733	      0.04500629	      0.07162694	      0.06834343
    235.00000000	      2.35000000	      0.07932553	      0.06888959	      0.04240244	      0.04578021	      0.07142025	      0.06742699
    236.00000000	      2.36000000	      0.07970604	      0.06972936	      0.04258941	      0.04640775	      0.07119955	      0.06668300
    237.00000000	      2.37000000	      0.08010299	      0.07049837	      0.04279136	      0.04690187	      0.07096113	      0.06609656
    238.00000000	      2.38000000	      0.08051232	      0.07121140	      0.04301038	      0.04728422	      0.07070253	      0.06564237
    239.00000000	      2.39000000	      0.08092852	      0.07188729	      0.04324795	      0.04758057	      0.07042199	      0.06529006
    240.00000000	      2.40000000	      0.08134587	      0.07254546	      0.04350516	      0.04781659	      0.07011819	      0.06500932
    241.00000000	      2.41000000	      0.08175959	      0.07320235	      0.04378283	      0.04801438	      0.06979013	      0.06477392
    242.00000000	      2.42000000	      0.08216657	      0.07386934	      0.04408140	      0.04819006	      0.06943728	      0.06456474
    243.00000000	      2.43000000	      0.08256582	      0.07455198	      0.04440077	      0.04835254	      0.06905972	      0.06437121
    244.00000000	      2.44000000	      0.08295832	      0.07524981	      0.04474007	      0.04850340	      0.06865842	      0.06419143
    245.00000000	      2.45000000	      0.08334651	      0.07595714	      0.04509749	      0.04863791	      0.06823549	      0.06403110
    246.00000000	      2.46000000	      0.08373346	      0.07666431	      0.04547015	      0.04874673	      0.06779429	      0.06390133
    247.00000000	      2.47000000	      0.08412184	      0.07765718	      0.04585398	      0.04881831	      0.06733957	      0.06381596
    248.00000000	      2.48000000	      0.08451294	      0.07834919	      0.04624378	      0.04884125	      0.06687749	      0.06378859
    249.00000000	      2.49000000	      0.08490587	      0.07903002	      0.04663324	      0.04880670	      0.06641545	      0.06382981
    250.00000000	      2.50000000	      0.08529716	      0.07969395	      0.04701519	      0.04871016	      0.06596198	      0.06394495
    251.00000000	      2.51000000	      0.08568068	      0.08034230	      0.04738185	      0.04855275	      0.06552633	      0.06413262
    252.00000000	      2.52000000	      0.08604815	      0.08098102	      0.04772525	      0.04834159	      0.06511798	      0.06438425
    253.00000000	      2.53000000	      0.08638991	      0.08161756	      0.04803782	      0.04808942	      0.06474601	      0.06468459
    254.00000000	      2.54000000	      0.08669603	      0.08225845	      0.04831300	      0.04781329	      0.06441831	      0.06501325
    255.00000000	      2.55000000	      0.08695753	      0.08290615	      0.04854594	      0.04753267	      0.06414073	      0.06534702
    256.00000000	      2.56000000	      0.08716757	      0.08355766	      0.04873424	      0.04726703	      0.06391623	      0.06566279
    257.00000000	      2.57000000	      0.08732257	      0.08420419	      0.04887852	      0.04703325	      0.06374413	      0.06594053
    258.00000000	      2.58000000	      0.08742285	      0.08482554	      0.04898290	      0.04684317	      0.06361959	      0.06616626
    259.00000000	      2.59000000	      0.08747301	      0.08539425	      0.04905506	      0.04670172	      0.06353347	      0.06633418
    260.00000000	      2.60000000	      0.08748152	      0.08588546	      0.04910595	      0.04660593	      0.06347272	      0.06644787
    261.00000000	      2.61000000	      0.08745973	      0.08627542	      0.04914885	      0.04654494	      0.06342151	      0.06652024
    262.00000000	      2.62000000	      0.08742010	      0.08654068	      0.04919785	      0.04650130	      0.06336301	      0.06657202
    263.00000000	      2.63000000	      0.08737375	      0.08665892	      0.04926576	      0.04645329	      0.06328191	      0.06662898
    264.00000000	      2.64000000	      0.08732754	      0.08661132	      0.04936154	      0.04637810	      0.06316751	      0.06671818
    265.00000000	      2.65000000	      0.08728107	      0.08638571	      0.04948758	      0.04625533	      0.06301691	      0.06686378
    266.00000000	      2.66000000	      0.08722389	      0.08597966	      0.04963718	      0.04607044	      0.06283810	      0.06708301
    267.00000000	      2.67000000	      0.08713364	      0.08540304	      0.04979261	      0.04581742	      0.06265224	      0.06738290
    268.00000000	      2.68000000	      0.08697528	      0.08467903	      0.04992422	      0.04550038	      0.06249479	      0.06775848
    269.00000000	      2.69000000	      0.08670200	      0.08384357	      0.04999088	      0.04513366	      0.06241502	      0.06819268
    270.00000000	      2.70000000	      0.08625648	      0.08294310	      0.04994188	      0.04474041	      0.06247365	      0.06865803
    271.00000000	      2.71000000	      0.08557556	      0.08203063	      0.04972046	      0.04434981	      0.06273853	      0.06911997
    272.00000000	      2.72000000	      0.08459549	      0.08116074	      0.04926857	      0.04399342	      0.06327855	      0.06954127
    273.00000000	      2.73000000	      0.08325812	      0.08038424	      0.04853304	      0.04370108	      0.06415611	      0.06988673
    274.00000000	      2.74000000	      0.08151814	      0.07974321	      0.04747257	      0.04349726	      0.06541848	      0.07012752
    275.00000000	      2.75000000	      0.07935096	      0.07926718	      0.04606550	      0.04339827	      0.06708887	      0.07024445
    276.00000000	      2.76000000	      0.07676061	      0.07897033	      0.04431721	      0.04341069	      0.06915852	      0.07022978
    277.00000000	      2.77000000	      0.07378611	      0.07885281	      0.04226597	      0.04353122	      0.07158133	      0.07008740
    278.00000000	      2.78000000	      0.07050498	      0.07890223	      0.03998517	      0.04374776	      0.07427319	      0.06983158
    279.00000000	      2.79000000	      0.06703138	      0.07909615	      0.03758047	      0.04404142	      0.07711706	      0.06948454
    280.00000000	      2.80000000	      0.06350763	      0.07940534	      0.03518081	      0.04438921	      0.07997380	      0.06907338
    281.00000000	      2.81000000	      0.06009274	      0.07979734	      0.03292324	      0.04476687	      0.08269691	      0.06862672
    282.00000000	      2.82000000	      0.05664339	      0.08023985	      0.03093345	      0.04515146	      0.08514820	      0.06817162
    283.00000000	      2.83000000	      0.05387794	      0.08070354	      0.02930649	      0.04552351	      0.08721099	      0.06773110
    284.00000000	      2.84000000	      0.05159622	      0.08116417	      0.02809523	      0.04586841	      0.08879865	      0.06732248
    285.00000000	      2.85000000	      0.04986498	      0.08160374	      0.02731224	      0.04617702	      0.08985789	      0.06695665
    286.00000000	      2.86000000	      0.04871331	      0.08201092	      0.02694366	      0.04644555	      0.09036783	      0.06663816
    287.00000000	      2.87000000	      0.04813807	      0.08238066	      0.02696577	      0.04667481	      0.09033700	      0.06636612
    288.00000000	      2.88000000	      0.04810909	      0.08271327	      0.02735445	      0.04686913	      0.08979999	      0.06613543
    289.00000000	      2.89000000	      0.04857316	      0.08301319	      0.02808345	      0.04703506	      0.08881436	      0.06593839
    290.00000000	      2.90000000	      0.04945836	      0.08328751	      0.02911580	      0.04718007	      0.08745749	      0.06576612
    291.00000000	      2.91000000	      0.05067707	      0.08354461	      0.03039624	      0.04731152	      0.08582218	      0.06560992
    292.00000000	      2.92000000	      0.05213116	      0.08379297	      0.03185065	      0.04743576	      0.08401051	      0.06546224
    293.00000000	      2.93000000	      0.05372006	      0.08404016	      0.03339322	      0.04755772	      0.08212597	      0.06531723
    294.00000000	      2.94000000	      0.05535005	      0.08429226	      0.03493766	      0.04768068	      0.08026503	      0.06517099
    295.00000000	      2.95000000	      0.05694265	      0.08455359	      0.03640795	      0.04780639	      0.07850952	      0.06502145
    296.00000000	      2.96000000	      0.05844013	      0.08482658	      0.03774557	      0.04793537	      0.07692139	      0.06486796
    297.00000000	      2.97000000	      0.05980744	      0.08511192	      0.03891257	      0.04806737	      0.07554032	      0.06471084
    298.00000000	      2.98000000	      0.06103090	      0.08540893	      0.03989086	      0.04820178	      0.07438455	      0.06455078
    299.00000000	      2.99000000	      0.06211458	      0.08571593	      0.04067909	      0.04833812	      0.07345406	      0.06438839
    300.00000000	      3.00000000	      0.06307549	      0.08603063	      0.04128803	      0.04847626	      0.07273543	      0.06422379
    301.00000000	      3.01000000	      0.06393847	      0.08635057	      0.04173578	      0.04861667	      0.07220706	      0.06405642
    302.00000000	      3.02000000	      0.06473162	      0.08667337	      0.04204329	      0.04876041	      0.07184415	      0.06388502
    303.00000000	      3.03000000	      0.06548250	      0.08699701	      0.04223104	      0.04890904	      0.07162256	      0.06370772
    304.00000000	      3.04000000	      0.06621532	      0.08731997	      0.04231680	      0.04906436	      0.07152133	      0.06352237
    305.00000000	      3.05000000	      0.06694928	      0.08764115	      0.04231481	      0.04922808	      0.07152368	      0.06332691
    306.00000000	      3.06000000	      0.06769459	      0.08795974	      0.04223587	      0.04940144	      0.07161685	      0.06311984
    307.00000000	      3.07000000	      0.06845211	      0.08827497	      0.04208841	      0.04958483	      0.07179089	      0.06290069
    308.00000000	      3.08000000	      0.06921507	      0.08858569	      0.04187987	      0.04977744	      0.07203701	      0.06267038
    309.00000000	      3.09000000	      0.07027889	      0.08889009	      0.04161820	      0.04997712	      0.07234580	      0.06243149
    310.00000000	      3.10000000	      0.07108362	      0.08918547	      0.04131320	      0.05018573	      0.07270572	      0.06218825
    311.00000000	      3.11000000	      0.07192423	      0.08946806	      0.04097723	      0.05038595	      0.07310220	      0.06194632
    312.00000000	      3.12000000	      0.07280658	      0.08973322	      0.04062535	      0.05057948	      0.07351748	      0.06171226
    313.00000000	      3.13000000	      0.07373000	      0.08997570	      0.04027471	      0.05076078	      0.07393137	      0.06149280
    314.00000000	      3.14000000	      0.07468013	      0.09019911	      0.03994322	      0.05092496	      0.07432272	      0.06129388
    315.00000000	      3.15000000	      0.07563117	      0.09037957	      0.03964777	      0.05106860	      0.07467162	      0.06111973
    316.00000000	      3.16000000	      0.07654118	      0.09052439	      0.03940214	      0.05119045	      0.07496176	      0.06097191
    317.00000000	      3.17000000	      0.07735955	      0.09063237	      0.03921502	      0.05129199	      0.07518285	      0.06084864
    318.00000000	      3.18000000	      0.07805868	      0.09070471	      0.03908844	      0.05137768	      0.07533243	      0.06074456
    319.00000000	      3.19000000	      0.07862431	      0.09074507	      0.03901692	      0.05145473	      0.07541696	      0.06065095
    320.00000000	      3.20000000	      0.07904782	      0.09075897	      0.03898757	      0.05153233	      0.07545166	      0.06055663
    321.00000000	      3.21000000	      0.07931713	      0.09075262	      0.03898125	      0.05162033	      0.07545913	      0.06044961
    322.00000000	      3.22000000	      0.07941862	      0.09073113	      0.03897479	      0.05172745	      0.07546676	      0.06031927
    323.00000000	      3.23000000	      0.07934147	      0.09069631	      0.03894402	      0.05185905	      0.07550314	      0.06015905
    324.00000000	      3.24000000	      0.07908130	      0.09064432	      0.03886724	      0.05201481	      0.07559390	      0.05996927
    325.00000000	      3.25000000	      0.07864293	      0.09056367	      0.03872868	      0.05218667	      0.07575773	      0.05975968
    326.00000000	      3.26000000	      0.07804216	      0.09043380	      0.03852126	      0.05235730	      0.07600306	      0.05955138
    327.00000000	      3.27000000	      0.07730616	      0.09022496	      0.03824826	      0.05249958	      0.07632609	      0.05937754
