Toe y trajetcoriesendheader

time	leftToe	rightToe	leftCalf	rightCalf
40.62200000	83.79948858	29.38831240	275.99471933	45.26103722
40.62400000	86.57039738	29.30720977	278.74455173	45.25424649
40.62600000	88.82850346	29.36670537	281.22242409	45.30301270
40.62800000	91.41234231	29.35743070	283.65337846	45.30623618
40.63000000	93.94013479	29.34234017	285.92855133	45.35469634
40.63200000	96.39914037	29.36506826	288.18447621	45.36564668
40.63400000	98.99269853	29.34769646	290.20335078	45.41091955
40.63600000	101.24408591	29.37043792	292.39130613	45.47689826
40.63800000	103.69483621	29.36285341	294.56126549	45.55455093
40.64000000	105.95271953	29.39306652	296.77376332	45.60267197
40.64200000	108.21942604	29.35265245	298.67245944	45.66312598
40.64400000	110.21066870	29.40927031	300.46824487	45.71982103
40.64600000	111.90732526	29.34947919	302.08501497	45.76248547
40.64800000	113.79839174	29.42498065	303.59855849	45.82759242
40.65000000	115.25644198	29.35755677	304.98799861	45.86934913
40.65200000	116.82701866	29.38282912	306.27253188	45.91405632
40.65400000	118.30195762	29.46152801	307.47386850	45.90710156
40.65600000	119.45941993	29.36484750	308.53561514	45.94699365
40.65800000	120.80779590	30.13320942	309.49046716	45.94713233
40.66000000	121.97773643	30.09540204	310.33688139	46.00135356
40.66200000	122.99649728	30.21495554	311.08225608	45.99097639
40.66400000	124.12746548	30.20108578	311.59479092	46.02422136
40.66600000	125.23968461	30.22375851	311.96356758	46.07952271
40.66800000	125.94667790	30.28660865	312.27973804	46.10242422
40.67000000	126.81481590	30.32600552	312.35796035	46.15073785
40.67200000	127.39969809	30.27389339	312.38791887	46.17726152
40.67400000	127.96178854	30.32641279	312.18016464	46.21694067
40.67600000	128.52448414	30.37174911	311.96057106	46.26727113
40.67800000	128.97514204	30.34186245	311.48284308	46.34658386
40.68000000	129.27360263	30.34074319	310.92036550	46.40695746
40.68200000	129.60919366	30.38296989	310.23729923	46.46964508
40.68400000	129.42472767	30.39302002	309.46878652	46.55561928
40.68600000	129.36232048	30.41414688	308.46420700	46.62756648
40.68800000	129.24698880	30.41248599	307.41858334	46.68468949
40.69000000	129.66929753	30.46467150	306.21047688	46.76823802
40.69200000	129.44153116	30.41395999	304.91614561	46.82921228
40.69400000	128.28581785	30.45786838	303.46053301	46.93133382
40.69600000	127.96429320	30.46452503	301.93880091	46.97391128
40.69800000	127.51528510	30.43746206	300.28047323	47.04859481
40.70000000	126.98854340	30.46619941	298.46086627	47.11618770
40.70200000	126.73830012	30.44258446	296.59511453	47.15877460
40.70400000	126.10591001	30.44286393	294.62011818	47.21880478
40.70600000	125.34691528	30.46074408	292.55718522	47.26974193
40.70800000	124.59536314	30.44837091	290.34700158	47.33153017
40.71000000	123.75733446	30.47871544	288.04736268	47.41317196
40.71200000	122.84562746	30.45948904	285.66351822	47.46823208
40.71400000	121.81916042	30.47743798	283.16402420	47.56605952
40.71600000	120.80359088	30.44581157	280.61693872	47.62470455
40.71800000	119.73090606	30.44986026	277.93684107	47.70898185
40.72000000	118.65581959	30.46901056	275.18168131	47.84415614
40.72200000	117.45451830	30.47661056	272.39190707	48.07776327
40.72400000	116.23868388	30.44677735	269.46443186	47.99100721
40.72600000	114.94082548	30.42933641	266.50366139	48.03305834
40.72800000	113.27290137	30.43515667	263.48919980	48.16546357
40.73000000	111.94639154	30.41424625	260.32129539	48.20696899
40.73200000	110.48115667	30.41228108	257.13241660	48.28732807
40.73400000	109.18314282	30.40598117	253.83479681	48.37920734
40.73600000	107.87016472	30.40572207	250.48601847	47.72791168
40.73800000	106.54043290	30.36789898	247.09801891	47.94998449
40.74000000	105.17296823	30.37883233	243.66000453	48.34948330
40.74200000	103.72973773	30.37009998	240.21134775	48.67339867
40.74400000	102.30924606	30.34520477	236.65630005	48.80013749
40.74600000	100.89573408	30.36119782	232.94779709	48.88612620
40.74800000	99.55092209	30.36603299	229.21308200	49.01552032
40.75000000	98.16057424	30.31883285	225.49266446	49.10247265
40.75200000	96.74740759	30.30499005	221.64823910	49.20434442
40.75400000	95.38521944	30.29344640	217.80485439	49.33347709
40.75600000	94.03044153	30.31587741	213.90560404	49.46571860
40.75800000	92.62480867	30.32384157	210.08289829	48.90198404
40.76000000	91.19841277	30.30313007	206.09973226	49.36538388
40.76200000	89.83462368	30.30132803	202.13630519	49.89378720
40.76400000	88.46647199	30.06346643	198.00664252	50.05383778
40.76600000	87.06868481	30.59898372	194.03810413	50.19704183
40.76800000	85.70052672	29.33989444	189.97204587	50.33559747
40.77000000	84.33761936	30.64646114	185.86441901	50.50819801
40.77200000	83.01906735	29.27358039	181.74849784	50.67240961
40.77400000	81.67606748	29.49546373	177.58774684	50.88121887
40.77600000	80.16067651	29.37648584	173.45261606	51.08226856
40.77800000	78.93552511	29.48316096	169.33632507	51.25520644
40.78000000	77.63779318	29.43170713	165.22372037	51.47974667
40.78200000	76.34965344	29.48719316	161.44181771	51.68185544
40.78400000	75.12043793	29.85516047	157.29643968	51.91602566
40.78600000	73.90500993	29.53218496	152.92219819	52.14495639
40.78800000	72.83607604	29.44573609	149.19292918	52.42151949
40.79000000	71.72113132	29.54275442	144.44723952	52.68620970
40.79200000	70.59418285	29.53592749	140.42303787	52.95010468
40.79400000	69.64861562	29.58697896	136.29975627	53.37982860
40.79600000	68.75194879	29.58605389	132.18277054	53.49546927
40.79800000	67.82513488	29.63668333	128.17476908	53.85330891
40.80000000	67.08657620	29.64390452	124.53268976	54.16609634
40.80200000	66.33895111	29.69710262	120.52262487	54.51815607
40.80400000	65.63427052	30.67323093	115.79413116	54.87792682
40.80600000	65.01585889	30.65878429	112.60557824	55.23520204
40.80800000	64.43513677	30.65689695	108.51579264	55.67741019
40.81000000	63.92130690	30.80603899	104.84228384	56.21805350
40.81200000	63.50766850	30.76169101	100.99511791	56.72103020
40.81400000	63.14663388	30.83260350	97.32796288	57.22677217
40.81600000	62.76950998	30.80216838	93.73199374	57.64993782
40.81800000	62.45292378	30.85662891	90.24658849	58.13164128
40.82000000	61.85861315	31.07026328	86.72872663	58.75741818
40.82200000	62.48761335	31.17165552	83.42929527	59.38433874
40.82400000	61.97597060	31.21481053	80.18607239	60.07175729
40.82600000	61.97121061	31.28211576	77.03531433	60.75272195
40.82800000	61.84141503	31.29114746	74.05172631	61.45252921
40.83000000	61.92017739	31.35816460	70.86112410	62.15762604
40.83200000	62.03911659	31.36987563	68.07854958	62.90618928
40.83400000	62.20253803	31.40775599	65.43448693	63.63942947
40.83600000	62.39075199	31.41740981	62.92200832	64.38549841
40.83800000	62.67745074	31.44375034	59.96431245	65.10926009
40.84000000	64.11084755	31.47040810	58.10463354	65.89756211
40.84200000	64.21582435	31.53358134	56.06142881	66.69562301
40.84400000	64.87466740	31.47161580	54.09627089	67.51312005
40.84600000	65.55065355	31.54333559	52.25593432	68.25365376
40.84800000	66.20072413	31.49032700	50.57648324	69.12013137
40.85000000	67.10953449	31.50960954	48.99197496	70.01549427
40.85200000	68.04128773	31.50116144	47.46506514	70.89692658
40.85400000	69.25320304	30.92334280	46.14504551	71.78141631
40.85600000	70.20245585	30.84827519	44.86916724	72.67912567
40.85800000	71.40576467	30.86578692	43.77686724	73.59307519
40.86000000	72.67659378	30.76213622	42.76332836	74.55822841
40.86200000	73.99275144	30.88706687	41.91655600	75.51030044
40.86400000	75.45378746	30.85770402	41.13314908	76.53002164
40.86600000	77.06822311	30.89603207	40.51914677	77.51720106
40.86800000	78.39739288	30.91370617	40.02515050	78.58473976
40.87000000	79.92730063	30.96125157	39.62157420	79.64408861
40.87200000	81.41855636	30.91543560	39.36304261	80.69728105
40.87400000	82.93492790	30.95046152	39.17913869	81.83771459
40.87600000	84.51068372	31.05712668	39.12948388	82.96248350
40.87800000	85.87789832	30.95956078	39.17468436	84.15748252
40.88000000	87.40324749	31.02278589	39.24802633	85.30384175
40.88200000	88.77739737	31.05644913	39.44157281	86.55654887
40.88400000	90.23202041	31.15023673	39.59851421	87.83654200
40.88600000	91.46531604	31.11112454	39.84443885	89.08626789
40.88800000	92.81982194	31.24670273	40.08627617	90.40016659
40.89000000	94.21477717	31.26834276	40.30288125	91.74313222
40.89200000	95.44963762	31.28012880	40.51207987	93.12513487
40.89400000	96.70317981	31.32965764	40.77535312	94.54713921
40.89600000	97.89023655	31.44203376	40.94742820	96.01586491
40.89800000	98.96073469	31.41568541	41.14046944	97.51829087
40.90000000	99.94599842	31.28578977	41.20819552	99.02576025
40.90200000	100.81589204	31.33052212	41.37761256	100.52951794
40.90400000	101.54095206	31.35700150	41.31226590	102.17880524
40.90600000	102.40743425	31.28023280	41.33413912	103.81224950
40.90800000	103.09231621	31.38589350	41.32976973	105.44841336
40.91000000	103.57239948	31.32796274	41.20371403	107.16306735
40.91200000	103.88308896	31.31899521	40.98637802	108.93195501
