ANALOG
2000.000000,Hz
Sample #,Fx1,Fy1,Fz1,Mx1,My1,Mz1,RMG,LMG,RTA,LTA,SPEED,MP,S1,SYNC
Units:,N,N,N,Nmm,Nmm,Nmm,V,V,V,V,V,V,V,V
11878,0.364679,-0.009826,-1.183016,11.023433,23.612968,8.074752,0.000002,-0.000007,0.000004,0.000008,-0.050235,0.017590,0.001068,0.343437
11879,0.339558,-0.075509,-1.271258,20.370243,13.884134,-0.575138,0.000006,0.000021,0.000003,0.000003,-0.051303,0.014844,0.000954,0.343590
11880,0.358172,-0.051900,-0.979746,1.179201,33.444206,6.600652,0.000008,0.000010,0.000002,0.000013,-0.049625,0.015607,0.000420,0.342484
11881,0.566016,-0.060739,-1.079327,29.366613,32.442509,-10.588071,0.000003,-0.000033,-0.000004,0.000012,-0.048251,0.017743,0.000839,1.249962
11882,0.397489,-0.043686,-1.138577,11.052372,31.494879,2.074522,0.000005,0.000000,0.000004,0.000006,-0.051151,0.013623,0.001144,1.249962
11883,0.399600,-0.159698,-1.035179,16.752060,25.015642,-12.165996,0.000008,0.000006,0.000004,0.000005,-0.050388,0.022778,0.000687,1.249962
11884,0.404614,-0.103269,-1.106524,12.533399,21.178360,-0.468648,0.000009,0.000026,-0.000006,0.000002,-0.050540,0.016370,0.000763,1.249962
11885,0.337543,-0.021175,-1.049384,17.411793,31.865141,-9.028651,0.000006,0.000031,-0.000005,-0.000001,-0.051608,0.016980,0.000839,1.249962
11886,0.379904,-0.012231,-1.195003,22.578621,28.883064,-4.949058,0.000007,0.000000,-0.000007,-0.000003,-0.054507,0.017285,0.000801,0.342369
11887,0.447822,-0.029627,-1.108458,29.840101,33.361931,-16.258518,0.000007,-0.000023,-0.000007,0.000000,-0.051151,0.016827,0.000076,0.343437
11888,0.402701,0.008312,-1.302102,15.528468,25.454420,-9.982260,0.000008,-0.000001,-0.000005,0.000008,-0.051608,0.017896,0.000801,0.341301
11889,0.413919,0.001012,-1.165197,26.923779,21.497519,-3.553849,0.000005,0.000057,-0.000011,0.000005,-0.051456,0.015759,0.000229,0.346107
11890,0.419515,0.056925,-1.002585,39.331650,14.775904,-8.798901,0.000005,-0.000001,-0.000002,0.000004,-0.053439,0.016370,0.000229,0.343781
11891,0.514089,-0.007438,-0.817489,30.651802,38.808640,-17.631172,0.000008,-0.000028,0.000000,0.000011,-0.046725,0.005078,-0.001030,1.249962
11892,0.373887,0.058465,-1.295521,19.236111,36.118065,2.747342,0.000007,-0.000029,-0.000001,0.000008,-0.051303,0.016827,0.001030,1.249962
11893,0.374255,0.040979,-1.087384,24.593504,19.510241,-5.999546,0.000004,0.000004,-0.000002,0.000006,-0.049167,0.018658,0.001106,1.249962
11894,0.248539,0.057071,-1.051539,18.123848,12.081038,-2.243605,0.000002,0.000001,-0.000001,0.000005,-0.052829,0.017285,0.000610,1.249962
11895,0.288710,-0.073507,-1.227063,19.833748,20.161266,-12.433210,0.000004,-0.000036,0.000000,0.000009,-0.053134,0.017285,0.000687,1.249962
11896,0.248973,0.066597,-0.952154,4.508168,38.302280,6.035221,0.000004,-0.000026,0.000001,0.000006,-0.055423,0.018201,0.000648,0.346565
11897,0.308723,0.045095,-1.183557,12.946486,27.271740,4.683825,0.000005,0.000017,0.000001,0.000007,-0.052066,0.015607,0.000534,0.343666
11898,0.289351,0.066748,-1.016434,14.364013,23.708641,1.671795,0.000012,0.000014,0.000013,0.000003,-0.051913,0.015912,0.000877,0.345039
11899,0.330478,0.028163,-1.041700,3.566796,26.040009,-0.445113,-0.000006,0.000039,0.000001,0.000004,-0.052371,0.017590,0.000687,0.341682
11900,0.404120,-0.003326,-0.994057,12.608397,14.136709,3.468074,0.000004,0.000036,-0.000002,0.000004,-0.051303,0.013013,-0.001526,0.339470
11901,0.461330,-0.023002,-1.197340,51.020897,17.074451,-13.935032,0.000013,-0.000024,-0.000006,0.000002,-0.047794,0.018201,0.000839,1.249962
11902,0.315423,0.013367,-1.132725,5.490983,15.105319,-4.591152,0.000011,-0.000006,-0.000004,0.000002,-0.050235,0.017438,0.000916,1.249962
11903,0.407899,0.018871,-1.133915,22.467409,27.447189,-8.192175,0.000006,0.000036,-0.000004,0.000003,-0.048557,0.016522,0.000648,1.249962
11904,0.299697,0.041745,-1.133899,20.355495,14.848187,-7.276064,0.000005,-0.000036,-0.000003,-0.000004,-0.048404,0.016064,0.000916,1.249962
11905,0.469660,0.067778,-1.099786,17.391476,24.298018,7.583697,0.000004,-0.000019,-0.000006,-0.000001,-0.051456,0.017285,0.000954,1.249962
11906,0.490404,0.135366,-1.007919,20.897808,15.024157,13.541876,0.000004,-0.000017,-0.000005,0.000007,-0.052219,0.015607,0.001488,0.344925
11907,0.510456,0.041340,-1.068932,17.379803,23.688148,3.335845,0.000006,-0.000006,-0.000000,0.000006,-0.050540,0.016370,0.001755,0.345917
11908,0.472188,0.085812,-1.344841,21.632931,14.517879,9.392499,0.000005,0.000007,-0.000001,0.000006,-0.052066,0.014844,0.001068,0.347481
11909,0.514272,0.075017,-1.199241,11.263375,26.165838,2.563945,0.000003,0.000007,0.000000,0.000003,-0.052676,0.015149,0.001984,0.343666
11910,0.429331,0.113591,-1.046465,16.365789,29.864103,13.595565,0.000005,0.000012,0.000004,0.000005,-0.050998,0.016064,0.001106,0.335350
11911,0.545998,-0.028600,-0.872843,32.670975,34.596081,-14.125788,0.000006,-0.000017,0.000000,0.000006,-0.049472,0.015149,0.000801,1.249962
11912,0.378078,-0.061618,-1.067938,15.132875,19.719662,-11.364589,0.000005,0.000008,0.000000,0.000009,-0.050998,0.018201,0.001564,1.249962
11913,0.391721,-0.009623,-1.286198,-10.075959,20.042938,-5.303191,0.000008,0.000010,-0.000002,0.000005,-0.051303,0.016980,0.000954,1.249962
11914,0.331041,-0.051760,-0.990371,9.159918,13.335720,-10.386878,0.000010,0.000011,0.000001,0.000009,-0.052371,0.016827,0.000610,1.249962
11915,0.377962,-0.096699,-1.100882,22.836639,27.676115,-5.573920,0.000007,0.000027,-0.000003,0.000005,-0.052066,0.017438,0.000954,1.249962
11916,0.282883,-0.114702,-1.216455,11.102516,11.090525,-8.469254,0.000008,0.000031,0.000000,0.000005,-0.054813,0.017590,0.000572,0.340691
11917,0.332328,-0.028516,-0.924843,21.509972,16.751059,2.508474,0.000007,-0.000003,-0.000001,0.000002,-0.052982,0.016217,-0.000381,0.344772
11918,0.291046,0.068618,-1.132400,20.595045,33.441383,6.218902,0.000008,-0.000016,0.000002,0.000005,-0.050693,0.016522,0.001297,0.344849
11919,0.361598,-0.012489,-1.146202,4.762944,32.142136,1.005509,0.000007,-0.000015,-0.000007,0.000000,-0.051151,0.014691,0.001259,0.345116
11920,0.326031,-0.020212,-1.098506,18.816265,15.160116,-2.858902,0.000007,-0.000007,-0.000011,0.000002,-0.050998,0.014081,-0.000420,0.341568
11921,0.403876,-0.063952,-1.025847,46.263435,33.212486,-21.323050,0.000007,-0.000006,0.000006,0.000007,-0.048099,0.018658,0.000687,1.249962
11922,0.333717,0.026845,-1.089219,28.734510,22.947256,7.046910,0.000009,-0.000014,-0.000004,0.000001,-0.050235,0.018353,0.001411,1.249962
11923,0.315707,-0.040552,-1.035386,30.512718,15.933800,7.557806,0.000010,0.000007,-0.000003,0.000000,-0.053287,0.017743,0.001068,1.249962
11924,0.400210,-0.030890,-1.122207,20.108440,16.850391,10.045428,0.000009,0.000006,-0.000004,0.000009,-0.051913,0.014081,0.001640,1.249962
11925,0.418229,-0.101426,-1.023927,24.726587,10.636918,-4.400765,0.000003,0.000011,0.000011,0.000004,-0.049625,0.018201,0.001373,1.249962
11926,0.490538,-0.030123,-1.115691,26.996172,22.015226,1.273768,0.000001,-0.000050,-0.000006,0.000006,-0.054507,0.016370,0.000381,0.341225
11927,0.390370,-0.039613,-1.035491,26.823788,18.998068,-1.073295,0.000005,0.000013,-0.000003,0.000004,-0.050388,0.017133,0.000839,0.341644
11928,0.388073,-0.068358,-1.032289,-0.423107,10.118649,-2.953520,0.000003,0.000025,0.000001,0.000004,-0.049930,0.016522,0.001144,0.343399
11929,0.391946,-0.082736,-0.922472,32.020206,17.166084,-5.176753,0.000004,0.000020,0.000002,0.000003,-0.050998,0.005536,-0.000687,0.341377
11930,0.330922,-0.060836,-1.253743,23.526123,28.360201,-8.025240,0.000005,-0.000011,0.000002,0.000006,-0.050845,0.017896,-0.000954,0.346413
11931,0.453809,-0.113978,-0.861748,35.533741,34.012379,-25.973726,0.000000,-0.000034,0.000002,0.000011,-0.047031,0.017590,0.001106,1.249962
11932,0.355972,-0.074854,-1.242721,28.370049,21.935751,-4.124971,0.000005,0.000024,-0.000001,0.000011,-0.054660,0.017133,0.000381,1.249962
11933,0.311716,-0.045283,-1.110862,11.504921,16.616714,-9.944700,0.000005,0.000014,-0.000005,0.000015,-0.051913,0.018506,0.000610,1.249962
11934,0.234542,-0.005717,-1.115891,16.239504,17.692327,3.507795,0.000008,-0.000021,-0.000002,0.000008,-0.051303,0.016522,0.000610,1.249962
11935,0.189939,-0.003612,-1.034689,3.919393,17.199892,-3.408628,0.000005,-0.000047,-0.000003,0.000003,-0.050540,0.015454,0.000954,1.249962
11936,0.275924,-0.033586,-1.168327,33.748882,31.193607,3.034659,0.000008,-0.000009,-0.000014,0.000003,-0.053134,0.017133,0.001755,0.344009
11937,0.279299,-0.092266,-1.144629,27.866358,4.941228,-1.321632,0.000009,0.000001,-0.000001,-0.000000,-0.052066,0.015759,0.000992,0.340233
11938,0.286442,0.012697,-1.166810,14.454589,13.323671,3.446435,0.000009,0.000048,-0.000003,-0.000001,-0.051456,0.018048,0.002747,0.342484
11939,0.289640,-0.080340,-1.244242,33.771107,26.008543,0.228996,0.000007,0.000057,-0.000005,0.000001,-0.050388,0.016370,0.000839,0.345039
11940,0.417256,0.034148,-1.091888,17.110840,22.434364,20.323570,0.000010,0.000044,-0.000002,0.000004,-0.052066,0.022473,0.001526,0.341492
11941,0.519516,0.015737,-1.106256,23.497402,24.853142,-5.805534,0.000009,0.000009,-0.000005,0.000005,-0.047336,0.017590,0.000687,1.249962
11942,0.459413,-0.008412,-0.904843,13.526298,24.225765,-0.285309,0.000008,-0.000030,0.000001,0.000008,-0.051456,0.017285,0.000076,1.249962
11943,0.441867,0.021882,-0.808517,32.250301,31.919024,3.447128,0.000004,-0.000027,0.000002,0.000005,-0.052066,0.017590,0.000305,1.249962
11944,0.512982,0.029319,-1.020944,3.611639,18.626953,-4.017522,0.000004,-0.000003,-0.000001,0.000005,-0.051151,0.018658,0.001450,1.249962
11945,0.416339,-0.041035,-0.990167,20.292444,27.039391,-7.893962,0.000005,-0.000065,0.000001,0.000012,-0.049625,0.020947,0.001640,1.249962
11946,0.472278,-0.022209,-1.074323,16.288603,19.713276,1.675404,0.000005,-0.000023,-0.000003,0.000000,-0.054507,0.016217,0.000725,0.349045
11947,0.544171,-0.006536,-0.897292,39.208241,43.844643,3.035819,0.000006,0.000012,-0.000001,0.000002,-0.049930,0.018048,0.001678,0.341721
11948,0.580972,0.023563,-1.094642,21.433935,17.868368,2.200779,0.000006,-0.000040,-0.000001,0.000007,-0.052066,0.016675,0.001717,0.343018
11949,0.593875,0.015886,-1.272943,35.611645,30.057806,4.619205,0.000010,0.000016,-0.000003,0.000011,-0.050540,0.016370,0.001335,0.340805
11950,0.587313,0.022901,-1.207361,4.876731,27.990942,6.032634,0.000004,0.000064,-0.000001,0.000009,-0.051151,0.015912,0.001335,0.342369
11951,0.671818,-0.033270,-0.930558,44.839016,22.305248,-21.541523,0.000006,0.000027,-0.000004,0.000004,-0.048557,0.017743,0.002136,1.249962
11952,0.494986,0.018031,-1.139681,5.695148,11.063618,6.998384,0.000007,0.000004,-0.000003,0.000003,-0.053897,0.018353,0.001869,1.249962
11953,0.551112,0.086626,-1.114094,13.827814,20.050957,2.073809,0.000006,0.000006,-0.000002,0.000003,-0.052066,0.018048,0.001106,1.249962
11954,0.484045,0.062638,-1.091423,12.724287,10.993729,9.188553,0.000006,-0.000001,-0.000002,-0.000004,-0.050998,0.017285,0.002174,1.249962
11955,0.451770,0.054796,-1.175016,13.772446,27.263050,7.249875,0.000007,0.000011,-0.000001,0.000001,-0.050693,0.017285,-0.001106,1.249962
11956,0.452662,0.193463,-1.159219,20.089052,16.253630,31.240934,0.000005,0.000005,-0.000001,0.000002,-0.055118,0.015607,0.001678,0.353813
11957,0.532009,0.067082,-1.090288,18.343044,12.034098,13.309101,0.000004,-0.000017,-0.000003,0.000011,-0.051608,0.017590,0.001183,0.341377
11958,0.451603,0.055972,-1.141625,15.910089,17.527506,12.310696,0.000006,-0.000041,-0.000003,0.000010,-0.050998,0.015759,0.001831,0.341377
11959,0.472193,0.047504,-0.901547,23.896631,35.142292,14.012939,0.000005,-0.000001,0.000003,0.000004,-0.051608,0.016980,0.001335,0.341759
11960,0.390434,0.051657,-1.084204,17.788279,28.685465,18.883438,0.000003,0.000008,0.000003,0.000002,-0.050845,0.015302,0.001907,0.347366
11961,0.490091,-0.004334,-0.759432,35.085915,37.001774,-3.955961,0.000003,0.000010,0.000002,0.000006,-0.044894,0.016217,0.000763,1.249962
11962,0.401131,0.009021,-1.116362,12.300919,16.654892,14.054200,-0.000001,0.000016,-0.000001,0.000001,-0.051761,0.017133,0.000648,1.249962
11963,0.465359,0.029308,-1.034175,19.811327,16.338142,18.464155,0.000007,0.000016,-0.000001,0.000001,-0.050998,0.017133,0.001335,1.249962
11964,0.356240,-0.007622,-0.955406,19.508842,13.122565,7.993510,0.000010,0.000011,-0.000003,0.000002,-0.049777,0.018506,0.001831,1.249962
11965,0.324655,-0.028392,-1.047430,20.924488,14.865304,14.282382,0.000010,-0.000004,0.000002,0.000005,-0.051608,0.020795,0.001183,1.249962
11966,0.352705,-0.056466,-1.012008,35.130051,13.068075,4.024643,0.000005,-0.000001,-0.000004,0.000003,-0.053745,0.016217,0.000229,0.347366
11967,0.385226,-0.040252,-1.021635,29.281366,18.524593,4.291885,0.000005,0.000008,-0.000005,0.000004,-0.051913,0.016217,0.000839,0.344467
11968,0.370136,-0.004568,-1.111024,5.342988,1.914660,3.501489,0.000006,-0.000002,-0.000002,0.000004,-0.051303,0.016980,0.001221,0.343857
11969,0.468862,-0.169757,-1.117965,3.156904,10.617823,-14.697934,0.000006,-0.000007,-0.000001,0.000007,-0.050540,0.014996,0.000687,0.340004
11970,0.465934,-0.053967,-1.024773,18.388096,13.823138,4.027535,0.000005,-0.000022,-0.000003,0.000007,-0.050693,0.016980,0.000801,0.345001
11971,0.562773,0.008095,-1.004945,37.724472,37.815479,-3.763283,0.000011,-0.000025,-0.000003,0.000008,-0.048099,0.015149,0.002213,1.249962
11972,0.447433,-0.025370,-1.053003,16.784380,19.118542,-7.598689,0.000005,0.000009,-0.000005,0.000005,-0.050235,0.017896,0.001945,1.249962
11973,0.404686,-0.075357,-1.174862,22.493158,16.094479,-9.872769,0.000010,0.000035,-0.000002,0.000001,-0.051151,0.016675,0.001335,1.249962
11974,0.410037,-0.009748,-1.223251,16.949743,26.851475,7.480768,0.000006,0.000012,0.000009,0.000002,-0.052371,0.016675,0.000191,1.249962
11975,0.576491,-0.022170,-1.313697,27.390041,21.280540,4.809422,0.000005,0.000009,-0.000004,0.000008,-0.051303,0.016370,0.001297,1.249962
11976,0.608995,-0.020427,-1.200034,14.595959,35.517059,-3.596463,0.000005,-0.000002,-0.000001,0.000005,-0.054507,0.013318,-0.000610,0.339508
11977,0.474572,-0.013816,-1.169999,19.757351,22.128767,-3.464288,0.000008,0.000008,0.000003,0.000003,-0.052219,0.015759,0.001602,0.341911
11978,0.585732,0.072064,-1.166306,17.593103,31.423401,1.506032,0.000006,-0.000001,0.000004,0.000007,-0.050845,0.016217,-0.000038,0.345078
11979,0.413145,-0.010688,-1.105192,13.018648,24.808399,-6.622645,0.000005,-0.000000,-0.000001,0.000005,-0.050998,0.015759,0.000954,0.343552
11980,0.467361,0.015145,-1.178084,23.137552,14.065525,-11.335498,0.000004,-0.000043,0.000000,0.000006,-0.051456,0.016217,0.000572,0.340347
11981,0.639055,0.033983,-0.926892,48.550449,23.382809,-19.040022,0.000006,0.000004,0.000000,0.000005,-0.048404,0.013776,0.000153,1.249962
11982,0.363568,0.019362,-1.123299,22.509459,21.252108,-0.305601,0.000009,0.000019,0.000005,0.000005,-0.050998,0.017590,0.000076,1.249962
11983,0.390907,0.051489,-1.076409,5.261024,12.908967,-6.568869,0.000007,0.000002,-0.000002,0.000002,-0.050998,0.018353,0.000229,1.249962
11984,0.323097,-0.037748,-0.988619,18.502419,28.775389,-1.029679,0.000003,-0.000010,-0.000006,0.000007,-0.049472,0.017896,0.000954,1.249962
11985,0.378345,0.010210,-0.860472,16.858923,12.715585,-7.925262,0.000010,0.000022,0.000000,0.000005,-0.050235,0.018964,0.000648,1.249962
11986,0.436926,0.008690,-1.166720,23.419476,14.484674,3.818364,0.000008,0.000020,-0.000005,0.000006,-0.053287,0.014996,0.000114,0.342712
11987,0.409875,-0.011648,-0.906523,6.575847,20.754524,1.343213,0.000005,0.000026,-0.000001,0.000004,-0.057407,0.015607,0.001183,0.335274
11988,0.318816,-0.046225,-1.110837,27.520256,18.733978,7.290066,0.000003,-0.000023,-0.000005,-0.000003,-0.051151,0.016980,0.000725,0.342789
11989,0.272825,0.007957,-0.956536,26.415821,18.105289,3.114006,0.000004,-0.000018,-0.000001,0.000001,-0.050998,0.016370,0.001106,0.342216
11990,0.355345,-0.050663,-1.184335,30.195206,31.626648,3.027842,0.000004,-0.000005,-0.000003,0.000003,-0.052066,0.016217,0.000153,0.346642
11991,0.557362,0.013304,-0.757572,40.309574,26.257652,6.532644,0.000004,-0.000006,-0.000004,0.000006,-0.047641,0.019574,0.000381,1.249962
11992,0.341722,-0.027024,-0.968319,17.040791,10.756859,6.211958,0.000006,-0.000014,0.000003,0.000007,-0.049319,0.016370,0.000992,1.249962
11993,0.361243,0.179180,-1.073986,7.416704,17.403334,28.649347,0.000003,-0.000018,-0.000001,0.000007,-0.051608,0.017590,0.000916,1.249962
11994,0.428943,-0.036657,-1.180197,20.018673,8.663237,2.938595,0.000007,-0.000006,-0.000000,0.000007,-0.051151,0.018964,-0.000458,1.249962
11995,0.361398,0.092557,-1.257140,-7.251971,-7.355120,16.770922,0.000006,0.000020,0.000002,0.000005,-0.051151,0.017896,0.000648,1.249962
11996,0.391930,0.039290,-0.982710,21.338835,16.726257,5.219271,0.000003,0.000026,0.000001,0.000002,-0.054660,0.014996,-0.000687,0.344925
11997,0.408072,-0.004884,-1.120521,23.781090,13.146377,4.380211,0.000007,0.000017,0.000002,0.000007,-0.050998,0.015454,0.001335,0.342369
11998,0.385147,0.038498,-1.223284,21.485668,12.200108,9.011438,0.000007,-0.000011,-0.000001,0.000007,-0.052676,0.016370,0.000343,0.341759
11999,0.469596,0.038298,-1.161075,19.352699,18.908098,4.326606,0.000005,0.000035,-0.000000,0.000006,-0.049319,0.017285,0.001259,0.345001
12000,0.388529,0.032370,-1.011663,24.219896,24.728436,2.889052,0.000007,0.000002,-0.000001,0.000005,-0.051761,0.016217,0.000801,0.338783
12001,0.590796,-0.021557,-0.961392,27.594048,43.502487,-8.594899,0.000016,0.000015,-0.000001,0.000007,-0.048862,0.020642,0.001068,1.249962
12002,0.504656,-0.014074,-1.164300,13.351854,14.746006,0.635199,0.000009,-0.000068,-0.000004,0.000005,-0.051303,0.018506,0.000839,1.249962
12003,0.451194,-0.010758,-1.166661,30.524212,-0.295479,3.792698,0.000009,-0.000009,-0.000001,0.000003,-0.050540,0.016370,0.000801,1.249962
12004,0.460300,-0.020158,-1.255355,34.442390,26.209448,3.392838,0.000008,0.000016,-0.000005,0.000001,-0.050082,0.018658,0.000572,1.249962
12005,0.482700,-0.013702,-1.324732,28.198904,27.618521,6.646759,0.000003,0.000001,-0.000002,0.000004,-0.050845,0.017438,0.000420,1.249962
12006,0.546242,-0.035718,-1.068553,20.014706,17.323517,6.549557,0.000007,-0.000013,0.000001,0.000004,-0.052829,0.015454,-0.000076,0.341110
12007,0.531027,-0.025082,-1.009158,22.513292,1.650526,10.094283,0.000006,-0.000006,0.000004,0.000001,-0.052219,0.017438,0.000305,0.342407
12008,0.491081,-0.010911,-1.184699,31.567415,12.362295,16.524767,0.000003,0.000007,-0.000004,0.000003,-0.052982,0.016217,0.000610,0.340652
12009,0.520472,-0.015263,-1.159916,7.168173,11.901677,10.620782,0.000006,0.000006,-0.000003,0.000005,-0.051761,0.016827,0.000648,0.340462
12010,0.461555,0.040607,-0.968656,19.162821,11.321671,25.769051,0.000001,0.000004,-0.000000,0.000002,-0.051761,0.017133,0.001259,0.339851
12011,0.610287,-0.056007,-0.878527,37.139267,46.495255,-0.798688,0.000004,0.000008,0.000001,0.000010,-0.049167,0.017438,0.001488,1.249962
12012,0.441320,-0.045242,-0.845530,19.289593,-3.593568,13.315127,0.000006,0.000006,-0.000008,0.000012,-0.051456,0.013928,-0.000725,1.249962
12013,0.470038,-0.014930,-1.287830,18.313728,9.034751,8.828737,0.000006,0.000009,-0.000001,0.000003,-0.051303,0.018048,0.000877,1.249962
12014,0.475787,-0.026360,-1.010150,9.603813,15.974967,14.062922,0.000004,-0.000004,-0.000000,-0.000000,-0.051913,0.019727,0.001450,1.249962
12015,0.523014,-0.068249,-0.956396,18.411049,17.331417,11.651575,0.000005,-0.000023,0.000002,0.000002,-0.050845,0.019116,0.001106,1.249962
12016,0.514811,-0.025202,-1.092790,24.457798,12.567673,7.789665,0.000003,0.000010,0.000000,0.000003,-0.054202,0.016827,0.000839,0.341835
12017,0.458669,-0.063730,-1.250171,7.941161,27.289032,8.366177,0.000004,0.000047,-0.000001,0.000004,-0.050082,0.018658,-0.000076,0.343857
12018,0.449750,-0.111043,-1.161049,33.788883,4.043008,7.404633,0.000010,0.000071,-0.000000,0.000005,-0.051303,0.016522,0.000572,0.344276
12019,0.400887,-0.006503,-1.204084,24.454758,-0.346648,10.069487,0.000004,-0.000012,-0.000003,0.000005,-0.050693,0.016370,0.000534,0.343933
12020,0.356900,0.015484,-1.173172,13.009221,12.511297,5.747734,0.000009,-0.000010,-0.000002,0.000003,-0.051608,0.015759,0.001411,0.343513
12021,0.532255,-0.006822,-0.853097,41.815319,37.138790,-7.973353,0.000002,-0.000054,-0.000002,0.000003,-0.048709,0.017590,0.000343,1.249962
